@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes,label
2018-01-01 01:42:00,5.737,0.01,0.0,58794.0,0
2018-01-01 01:43:00,28.480999999999998,0.052000000000000005,0.0,107864.0,0
2018-01-01 01:44:00,5.949,0.012,0.0,62081.0,0
2018-01-01 01:45:00,6.355,0.015,684.635,15846.0,0
2018-01-01 01:46:00,32.0,0.05,0.0,58577.0,0
2018-01-01 01:47:00,10.275,0.018000000000000002,0.0,105308.0,0
2018-01-01 01:48:00,3.44,0.006,0.0,10975.0,0
2018-01-01 01:49:00,7.3420000000000005,0.018000000000000002,0.0,62135.0,0
2018-01-01 01:50:00,35.171,0.065,0.0,65744.0,0
2018-01-01 01:51:00,11.439,0.02,0.0,35969.0,0
2018-01-01 01:52:00,6.126,0.011000000000000001,0.0,49415.0,0
2018-01-01 01:53:00,20.8,0.03,1677.0,55808.0,0
2018-01-01 01:54:00,7.597,0.018000000000000002,0.0,87186.0,0
2018-01-01 01:55:00,7.742000000000001,0.012,0.0,58205.0,0
2018-01-01 01:56:00,10.940999999999999,0.018000000000000002,0.0,10569.0,0
2018-01-01 01:57:00,9.496,0.02,0.0,108712.0,0
2018-01-01 01:58:00,14.857000000000001,0.024,1275.0,36033.0,0
2018-01-01 01:59:00,8.354,0.021,1144.0,40158.0,0
2018-01-01 02:00:00,8.595,0.017,0.0,62626.0,0
2018-01-01 02:01:00,14.319,0.033,481.074,108993.0,0
2018-01-01 02:02:00,11.467,0.017,0.0,59540.0,0
2018-01-01 02:03:00,3.625,0.006,0.0,10390.0,0
2018-01-01 02:04:00,7.692,0.018000000000000002,0.0,59567.0,0
2018-01-01 02:05:00,7.6789999999999985,0.013999999999999999,0.0,74768.0,0
2018-01-01 02:06:00,5.645,0.01,412.228,25831.0,0
2018-01-01 02:07:00,45.176,0.077,0.0,58223.0,0
2018-01-01 02:08:00,6.6670000000000025,0.012,1406.0,51436.0,0
2018-01-01 02:09:00,111.27799999999999,0.26899999999999996,0.0,87359.0,0
2018-01-01 02:10:00,6.437,0.009000000000000001,1007.0,10275.0,0
2018-01-01 02:11:00,17.404,0.033,0.0,61711.0,0
2018-01-01 02:12:00,32.441,0.07400000000000001,0.0,85161.0,0
2018-01-01 02:13:00,15.686,0.027000000000000003,0.0,59118.0,0
2018-01-01 02:14:00,13.437999999999999,0.034,0.0,65652.0,0
2018-01-01 02:15:00,9.171,0.019,0.0,84383.0,0
2018-01-01 02:16:00,8.492,0.019,1476.0,38707.0,0
2018-01-01 02:17:00,7.636,0.013999999999999999,0.0,59148.0,0
2018-01-01 02:18:00,14.81,0.021,0.0,57610.0,0
2018-01-01 02:19:00,28.754,0.059000000000000004,0.0,59520.0,0
2018-01-01 02:20:00,4.9110000000000005,0.008,0.0,54685.0,0
2018-01-01 02:21:00,4.615,0.008,0.0,45573.0,0
2018-01-01 02:22:00,4.871,0.008,0.0,38202.0,0
2018-01-01 02:23:00,10.125,0.022000000000000002,0.0,51011.0,0
2018-01-01 02:24:00,12.175,0.027999999999999997,825.9110000000003,56593.0,0
2018-01-01 02:25:00,34.138000000000005,0.066,0.0,59996.0,0
2018-01-01 02:26:00,6.6670000000000025,0.012,0.0,84684.0,0
2018-01-01 02:27:00,42.593,0.077,0.0,59736.0,0
2018-01-01 02:28:00,8.655,0.017,11799.0,20447.0,0
2018-01-01 02:29:00,8.482000000000001,0.024,617.7719999999998,116570.0,0
2018-01-01 02:30:00,8.225,0.02,274.358,42668.0,0
2018-01-01 02:31:00,6.178,0.009000000000000001,68.63600000000001,58984.0,0
2018-01-01 02:32:00,5.774,0.01,687.681,60642.0,0
2018-01-01 02:33:00,7.782,0.013999999999999999,754.6439999999999,83946.0,0
2018-01-01 02:34:00,9.754,0.019,0.0,58738.0,0
2018-01-01 02:35:00,7.8370000000000015,0.013000000000000001,0.0,10751.0,0
2018-01-01 02:36:00,6.716,0.012,0.0,57423.0,0
2018-01-01 02:37:00,14.655,0.027999999999999997,0.0,61280.0,0
2018-01-01 02:38:00,8.44,0.013999999999999999,0.0,41542.0,0
2018-01-01 02:39:00,7.129,0.018000000000000002,0.0,56765.0,0
2018-01-01 02:40:00,8.515,0.013999999999999999,0.0,57950.0,0
2018-01-01 02:41:00,11.265,0.018000000000000002,342.54699999999997,58674.0,0
2018-01-01 02:42:00,5.6979999999999995,0.01,0.0,59118.0,0
2018-01-01 02:43:00,13.333,0.02,0.0,35704.0,0
2018-01-01 02:44:00,12.277999999999999,0.03,0.0,112674.0,0
2018-01-01 02:45:00,5.167999999999998,0.01,0.0,36828.0,0
2018-01-01 02:46:00,8.729,0.025,0.0,44852.0,0
2018-01-01 02:47:00,6.0,0.009000000000000001,0.0,83033.0,0
2018-01-01 02:48:00,17.897000000000006,0.035,0.0,84926.0,0
2018-01-01 02:49:00,5.959,0.01,0.0,11430.0,0
2018-01-01 02:50:00,14.099,0.024,480.93300000000005,58775.0,0
2018-01-01 02:51:00,7.888,0.013999999999999999,0.0,95748.0,0
2018-01-01 02:52:00,5.081,0.006,0.0,9392.0,0
2018-01-01 02:53:00,20.042,0.032,0.0,43650.0,0
2018-01-01 02:54:00,8.406,0.019,0.0,88281.0,0
2018-01-01 02:55:00,64.505,0.111,0.0,33638.0,0
2018-01-01 02:56:00,5.239,0.01,0.0,57219.0,0
2018-01-01 02:57:00,8.286,0.013999999999999999,1071.0,58543.0,0
2018-01-01 02:58:00,6.545,0.011000000000000001,0.0,60157.0,0
2018-01-01 02:59:00,8.033,0.016,0.0,62539.0,0
2018-01-01 03:00:00,7.477,0.016,1944.0,61603.0,0
2018-01-01 03:01:00,5.831,0.012,0.0,60401.0,0
2018-01-01 03:02:00,6.069,0.009000000000000001,0.0,58820.0,0
2018-01-01 03:03:00,5.126,0.009000000000000001,0.0,58170.0,0
2018-01-01 03:04:00,13.418,0.025,824.11,60024.0,0
2018-01-01 03:05:00,19.702,0.031,0.0,80345.0,0
2018-01-01 03:06:00,6.614,0.011000000000000001,0.0,55744.0,0
2018-01-01 03:07:00,10.442,0.017,0.0,10623.0,0
2018-01-01 03:08:00,6.6670000000000025,0.01,618.523,44765.0,0
2018-01-01 03:09:00,45.919,0.114,1273.0,81259.0,0
2018-01-01 03:10:00,5.234,0.008,0.0,11270.0,0
2018-01-01 03:11:00,9.4,0.016,1005.0,53909.0,0
2018-01-01 03:12:00,10.796,0.019,0.0,105490.0,0
2018-01-01 03:13:00,7.52,0.013000000000000001,0.0,59150.0,0
2018-01-01 03:14:00,53.653999999999996,0.12,68.61,14539.0,0
2018-01-01 03:15:00,5.778,0.011000000000000001,752.69,60207.0,0
2018-01-01 03:16:00,27.61,0.057,0.0,111460.0,0
2018-01-01 03:17:00,4.698,0.006999999999999999,0.0,10000.0,0
2018-01-01 03:18:00,8.822000000000003,0.016,0.0,60251.0,0
2018-01-01 03:19:00,9.193999999999999,0.021,0.0,109158.0,0
2018-01-01 03:20:00,7.78,0.013999999999999999,1273.0,58902.0,0
2018-01-01 03:21:00,4.916,0.011000000000000001,0.0,15058.0,0
2018-01-01 03:22:00,43.883,0.10099999999999999,274.095,61497.0,0
2018-01-01 03:23:00,9.208,0.015,685.925,81119.0,0
2018-01-01 03:24:00,7.504,0.016,0.0,14440.0,0
2018-01-01 03:25:00,34.731,0.061,0.0,44059.0,0
2018-01-01 03:26:00,28.746,0.057,0.0,73797.0,0
2018-01-01 03:27:00,47.757,0.092,0.0,59157.0,0
2018-01-01 03:28:00,7.237999999999999,0.013000000000000001,0.0,58808.0,0
2018-01-01 03:29:00,8.267999999999999,0.023,686.471,41430.0,0
2018-01-01 03:30:00,22.877,0.044000000000000004,411.555,109520.0,0
2018-01-01 03:31:00,4.7,0.009000000000000001,274.6,38079.0,0
2018-01-01 03:32:00,6.931,0.012,0.0,35326.0,0
2018-01-01 03:33:00,23.72300000000001,0.04,0.0,107230.0,0
2018-01-01 03:34:00,5.9460000000000015,0.011000000000000001,0.0,61373.0,0
2018-01-01 03:35:00,10.418,0.016,0.0,10403.0,0
2018-01-01 03:36:00,11.770999999999999,0.021,0.0,60394.0,0
2018-01-01 03:37:00,9.0,0.017,0.0,100126.0,0
2018-01-01 03:38:00,43.309,0.059000000000000004,0.0,10381.0,0
2018-01-01 03:39:00,25.089000000000002,0.066,0.0,66845.0,0
2018-01-01 03:40:00,22.035999999999998,0.040999999999999995,0.0,62833.0,0
2018-01-01 03:41:00,18.194000000000006,0.027999999999999997,481.963,53051.0,0
2018-01-01 03:42:00,57.318999999999996,0.09,0.0,34130.0,0
2018-01-01 03:43:00,38.681999999999995,0.057,0.0,56743.0,0
2018-01-01 03:44:00,5.2829999999999995,0.013999999999999999,0.0,88081.0,0
2018-01-01 03:45:00,25.429000000000002,0.048,0.0,60680.0,0
2018-01-01 03:46:00,9.719,0.019,0.0,15158.0,0
2018-01-01 03:47:00,6.211,0.012,549.937,86800.0,0
2018-01-01 03:48:00,6.7570000000000014,0.012,0.0,57788.0,0
2018-01-01 03:49:00,13.097999999999999,0.022000000000000002,0.0,59031.0,0
2018-01-01 03:50:00,31.695,0.055999999999999994,0.0,60296.0,0
2018-01-01 03:51:00,6.5420000000000025,0.012,0.0,60849.0,0
2018-01-01 03:52:00,4.638,0.006999999999999999,0.0,54746.0,0
2018-01-01 03:53:00,11.085999999999999,0.02,0.0,55806.0,0
2018-01-01 03:54:00,7.38,0.018000000000000002,274.75,34478.0,0
2018-01-01 03:55:00,7.933,0.016,1140.0,77851.0,0
2018-01-01 03:56:00,6.3870000000000005,0.013000000000000001,0.0,14150.0,0
2018-01-01 03:57:00,6.3610000000000015,0.009000000000000001,0.0,46435.0,0
2018-01-01 03:58:00,8.035,0.016,274.969,80557.0,0
2018-01-01 03:59:00,44.591,0.11199999999999999,1880.0,64110.0,0
2018-01-01 04:00:00,6.881,0.013999999999999999,480.30800000000005,59167.0,0
2018-01-01 04:01:00,19.453,0.045,274.496,64067.0,0
2018-01-01 04:02:00,9.556000000000001,0.017,137.484,60149.0,0
2018-01-01 04:03:00,7.551,0.011000000000000001,0.0,57212.0,0
2018-01-01 04:04:00,12.806,0.028999999999999998,343.408,61237.0,0
2018-01-01 04:05:00,7.077000000000001,0.012,0.0,60007.0,0
2018-01-01 04:06:00,6.374,0.01,0.0,58865.0,0
2018-01-01 04:07:00,10.51,0.018000000000000002,137.139,56650.0,0
2018-01-01 04:08:00,24.523000000000003,0.044000000000000004,0.0,57792.0,0
2018-01-01 04:09:00,6.489,0.015,137.08700000000002,57231.0,0
2018-01-01 04:10:00,21.287,0.031,1879.0,40996.0,0
2018-01-01 04:11:00,13.321,0.024,618.42,45093.0,0
2018-01-01 04:12:00,6.921,0.015,3763.0,48511.0,0
2018-01-01 04:13:00,19.373,0.033,342.805,54701.0,0
2018-01-01 04:14:00,8.177,0.015,0.0,60514.0,0
2018-01-01 04:15:00,30.468000000000004,0.07200000000000001,755.15,62080.0,0
2018-01-01 04:16:00,6.912000000000001,0.013000000000000001,274.945,84846.0,0
2018-01-01 04:17:00,7.617000000000001,0.015,684.8639999999998,37387.0,0
2018-01-01 04:18:00,6.614,0.011000000000000001,1208.0,58442.0,0
2018-01-01 04:19:00,17.817999999999994,0.039,3084.0,62209.0,0
2018-01-01 04:20:00,7.7189999999999985,0.015,1674.0,58932.0,0
2018-01-01 04:21:00,10.870999999999999,0.015,2876.0,56990.0,0
2018-01-01 04:22:00,34.647,0.081,1138.0,61605.0,0
2018-01-01 04:23:00,10.578,0.024,137.704,60514.0,0
2018-01-01 04:24:00,19.324,0.046,1473.0,59440.0,0
2018-01-01 04:25:00,8.667,0.012,891.926,42680.0,0
2018-01-01 04:26:00,22.642,0.04,206.547,44779.0,0
2018-01-01 04:27:00,6.233,0.013000000000000001,275.119,65556.0,0
2018-01-01 04:28:00,5.2379999999999995,0.006999999999999999,0.0,10182.0,0
2018-01-01 04:29:00,8.357000000000001,0.024,2616.0,84253.0,0
2018-01-01 04:30:00,8.838,0.016,0.0,82471.0,0
2018-01-01 04:31:00,7.694,0.02,0.0,66798.0,0
2018-01-01 04:32:00,6.147,0.01,0.0,9732.0,0
2018-01-01 04:33:00,8.093,0.012,0.0,58200.0,0
2018-01-01 04:34:00,9.855,0.023,0.0,109760.0,0
2018-01-01 04:35:00,7.391,0.011000000000000001,342.475,10301.0,0
2018-01-01 04:36:00,18.101,0.03,1277.0,59190.0,0
2018-01-01 04:37:00,8.079,0.013999999999999999,0.0,106962.0,0
2018-01-01 04:38:00,8.98,0.015,3750.0,55239.0,0
2018-01-01 04:39:00,9.921,0.025,1544.0,14301.0,0
2018-01-01 04:40:00,23.486,0.043,2274.0,57375.0,0
2018-01-01 04:41:00,7.279,0.013999999999999999,68.72800000000001,80540.0,0
2018-01-01 04:42:00,7.537000000000001,0.012,2145.0,10320.0,0
2018-01-01 04:43:00,8.185,0.015,889.5419999999997,44838.0,0
2018-01-01 04:44:00,10.145,0.023,274.911,76446.0,0
2018-01-01 04:45:00,13.04,0.033,480.12699999999995,86340.0,0
2018-01-01 04:46:00,5.769,0.01,0.0,12075.0,0
2018-01-01 04:47:00,9.16,0.015,2281.0,59515.0,0
2018-01-01 04:48:00,26.173000000000002,0.055999999999999994,206.486,109225.0,0
2018-01-01 04:49:00,33.419000000000004,0.096,1678.0,82614.0,0
2018-01-01 04:50:00,4.216,0.005,0.0,8983.0,0
2018-01-01 04:51:00,37.260999999999996,0.069,0.0,59667.0,0
2018-01-01 04:52:00,10.796,0.02,273.911,108000.0,0
2018-01-01 04:53:00,9.701,0.013999999999999999,0.0,10249.0,0
2018-01-01 04:54:00,7.066,0.016,68.811,62428.0,0
2018-01-01 04:55:00,12.964,0.024,68.708,104135.0,0
2018-01-01 04:56:00,6.522,0.01,686.327,42426.0,0
2018-01-01 04:57:00,7.03,0.012,1810.0,10392.0,0
2018-01-01 04:58:00,8.12,0.018000000000000002,1472.0,65518.0,0
2018-01-01 04:59:00,71.396,0.166,205.821,51388.0,0
2018-01-01 05:00:00,22.239,0.040999999999999995,205.78599999999997,32422.0,0
2018-01-01 05:01:00,8.815,0.024,2480.0,88126.0,0
2018-01-01 05:02:00,11.294,0.019,890.658,58945.0,0
2018-01-01 05:03:00,7.9689999999999985,0.017,4483.0,61626.0,0
2018-01-01 05:04:00,8.818999999999997,0.019,1610.0,59565.0,0
2018-01-01 05:05:00,42.016999999999996,0.085,1340.0,61564.0,0
2018-01-01 05:06:00,6.159,0.013000000000000001,0.0,62560.0,0
2018-01-01 05:07:00,12.279000000000002,0.018000000000000002,1945.0,57330.0,0
2018-01-01 05:08:00,5.426,0.01,480.852,60710.0,0
2018-01-01 05:09:00,6.769,0.016,961.462,82357.0,0
2018-01-01 05:10:00,7.322,0.013999999999999999,548.786,59555.0,0
2018-01-01 05:11:00,5.9110000000000005,0.009000000000000001,2012.0,10998.0,0
2018-01-01 05:12:00,27.54,0.052000000000000005,0.0,50218.0,0
2018-01-01 05:13:00,6.971,0.012,1946.0,62594.0,0
2018-01-01 05:14:00,62.217,0.17300000000000001,2545.0,50370.0,0
2018-01-01 05:15:00,4.7360000000000015,0.01,274.485,55956.0,0
2018-01-01 05:16:00,12.700999999999999,0.033,3150.0,62000.0,0
2018-01-01 05:17:00,11.927,0.022000000000000002,0.0,84271.0,0
2018-01-01 05:18:00,5.126,0.009000000000000001,0.0,35170.0,0
2018-01-01 05:19:00,7.8660000000000005,0.016,0.0,36368.0,0
2018-01-01 05:20:00,9.774,0.017,0.0,108179.0,0
2018-01-01 05:21:00,4.471,0.006,0.0,9723.0,0
2018-01-01 05:22:00,14.020999999999999,0.023,480.027,58597.0,0
2018-01-01 05:23:00,9.818,0.018000000000000002,0.0,101880.0,0
2018-01-01 05:24:00,46.16,0.14400000000000002,2809.0,48564.0,0
2018-01-01 05:25:00,5.545,0.009000000000000001,0.0,55263.0,0
2018-01-01 05:26:00,5.51,0.009000000000000001,0.0,34268.0,0
2018-01-01 05:27:00,17.495,0.028999999999999998,274.244,89986.0,0
2018-01-01 05:28:00,5.627999999999999,0.011000000000000001,962.309,45108.0,0
2018-01-01 05:29:00,25.546999999999997,0.059000000000000004,274.611,15420.0,0
2018-01-01 05:30:00,7.944,0.019,1005.0,70517.0,0
2018-01-01 05:31:00,44.806000000000004,0.1,1670.0,81339.0,0
2018-01-01 05:32:00,41.81800000000001,0.077,962.2689999999999,11075.0,0
2018-01-01 05:33:00,7.757999999999999,0.013000000000000001,3426.0,59043.0,0
2018-01-01 05:34:00,11.0,0.025,412.591,110803.0,0
2018-01-01 05:35:00,7.769,0.013999999999999999,1005.0,58850.0,0
2018-01-01 05:36:00,5.207999999999998,0.009000000000000001,0.0,36284.0,0
2018-01-01 05:37:00,7.96,0.013000000000000001,1339.0,58399.0,0
2018-01-01 05:38:00,8.597999999999999,0.015,68.71600000000001,59791.0,0
2018-01-01 05:39:00,13.255999999999998,0.027000000000000003,616.429,60064.0,0
2018-01-01 05:40:00,8.618,0.018000000000000002,137.47299999999998,60144.0,0
2018-01-01 05:41:00,4.812,0.011000000000000001,0.0,61487.0,0
2018-01-01 05:42:00,10.78,0.021,756.735,58314.0,0
2018-01-01 05:43:00,9.667,0.018000000000000002,550.006,45789.0,0
2018-01-01 05:44:00,9.727,0.023,1275.0,47505.0,0
2018-01-01 05:45:00,30.096999999999998,0.062,1875.0,47821.0,0
2018-01-01 05:46:00,24.294,0.044000000000000004,0.0,54445.0,0
2018-01-01 05:47:00,21.125999999999998,0.037000000000000005,0.0,56448.0,0
2018-01-01 05:48:00,8.533,0.015,0.0,58929.0,0
2018-01-01 05:49:00,8.392999999999999,0.016,68.75399999999999,60159.0,0
2018-01-01 05:50:00,10.642000000000001,0.019,1946.0,34686.0,0
2018-01-01 05:51:00,60.082,0.099,0.0,59103.0,0
2018-01-01 05:52:00,9.861,0.017,0.0,107283.0,0
2018-01-01 05:53:00,5.098,0.009000000000000001,0.0,11103.0,0
2018-01-01 05:54:00,9.824,0.022000000000000002,0.0,62477.0,0
2018-01-01 05:55:00,21.66,0.039,0.0,97907.0,0
2018-01-01 05:56:00,14.634,0.02,0.0,40246.0,0
2018-01-01 05:57:00,8.082,0.013000000000000001,0.0,57045.0,0
2018-01-01 05:58:00,33.948,0.065,0.0,56717.0,0
2018-01-01 05:59:00,5.795,0.012,0.0,61887.0,0
2018-01-01 06:00:00,3.8280000000000003,0.009000000000000001,0.0,34391.0,0
2018-01-01 06:01:00,8.737,0.015,0.0,28307.0,0
2018-01-01 06:02:00,7.687,0.015,0.0,81473.0,0
2018-01-01 06:03:00,11.897,0.023,1539.0,50038.0,0
2018-01-01 06:04:00,10.33,0.02,1475.0,58340.0,0
2018-01-01 06:05:00,7.2620000000000005,0.012,0.0,58821.0,0
2018-01-01 06:06:00,9.219,0.016,0.0,60750.0,0
2018-01-01 06:07:00,6.647,0.015,481.579,72962.0,0
2018-01-01 06:08:00,9.6,0.013999999999999999,0.0,58327.0,0
2018-01-01 06:09:00,25.897,0.068,0.0,41148.0,0
2018-01-01 06:10:00,7.49,0.013000000000000001,0.0,107861.0,0
2018-01-01 06:11:00,5.268,0.006999999999999999,0.0,11396.0,0
2018-01-01 06:12:00,4.485,0.006999999999999999,0.0,54444.0,0
2018-01-01 06:13:00,19.04,0.032,0.0,102360.0,0
2018-01-01 06:14:00,55.808,0.11699999999999999,0.0,31556.0,0
2018-01-01 06:15:00,4.98,0.012,2823.0,47654.0,0
2018-01-01 06:16:00,9.128,0.023,1206.0,52069.0,0
2018-01-01 06:17:00,32.679,0.057999999999999996,0.0,49167.0,0
2018-01-01 06:18:00,7.115,0.012,0.0,55482.0,0
2018-01-01 06:19:00,18.459,0.038,0.0,61216.0,0
2018-01-01 06:20:00,48.556999999999995,0.09300000000000001,205.571,83781.0,0
2018-01-01 06:21:00,8.118,0.013999999999999999,2615.0,59339.0,0
2018-01-01 06:22:00,20.974,0.04,342.876,36498.0,0
2018-01-01 06:23:00,6.351,0.01,0.0,58897.0,0
2018-01-01 06:24:00,10.238,0.024,2944.0,62429.0,0
2018-01-01 06:25:00,5.051,0.008,0.0,57873.0,0
2018-01-01 06:26:00,32.037,0.057999999999999996,0.0,60073.0,0
2018-01-01 06:27:00,13.03,0.022000000000000002,0.0,79100.0,0
2018-01-01 06:28:00,20.133,0.04,822.352,58357.0,0
2018-01-01 06:29:00,19.503,0.047,0.0,39566.0,0
