@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:49:50,4000000,6420,0,4000000,6820,17
2018-01-01 00:50:00,5000000,6679,1,5000000,7030,16
2018-01-01 00:50:10,4000000,7372,1,4000000,7310,15
2018-01-01 00:50:20,5000000,7106,1,4000000,7191,12
2018-01-01 00:50:30,4000000,7059,0,4000000,7126,16
2018-01-01 00:50:40,5000000,7103,2,4000000,7082,15
2018-01-01 00:50:50,4000000,7001,1,5000000,7257,14
2018-01-01 00:51:00,4000000,6722,0,4000000,7209,17
2018-01-01 00:51:10,5000000,7291,1,4000000,7259,18
2018-01-01 00:51:20,4000000,6690,1,4000000,6568,19
2018-01-01 00:51:30,5000000,6997,1,4000000,7100,11
2018-01-01 00:51:40,4000000,7440,2,4000000,7271,13
2018-01-01 00:51:50,5000000,7207,0,4000000,7464,19
2018-01-01 00:52:00,4000000,6855,0,4000000,6856,15
2018-01-01 00:52:10,4000000,7330,2,4000000,7521,14
2018-01-01 00:52:20,5000000,6814,0,5000000,7029,15
2018-01-01 00:52:30,4000000,7042,2,4000000,7499,16
2018-01-01 00:52:40,5000000,6785,1,4000000,7179,18
2018-01-01 00:52:50,4000000,6854,0,4000000,6730,15
2018-01-01 00:53:00,5000000,6954,1,4000000,7076,18
2018-01-01 00:53:10,4000000,6975,1,4000000,7079,15
2018-01-01 00:53:20,5000000,7130,0,5000000,7203,12
2018-01-01 00:53:30,4000000,7345,1,4000000,7292,14
2018-01-01 00:53:40,5000000,7131,1,4000000,7334,16
2018-01-01 00:53:50,4000000,6938,0,4000000,6928,17
2018-01-01 00:54:00,4000000,6829,0,4000000,7198,17
2018-01-01 00:54:10,5000000,6720,2,4000000,6731,15
2018-01-01 00:54:20,4000000,7374,2,5000000,7455,16
2018-01-01 00:54:30,5000000,7271,0,4000000,7648,15
2018-01-01 00:54:40,5000000,7175,1,4000000,7170,15
2018-01-01 00:54:50,4000000,6738,0,4000000,6877,19
2018-01-01 00:55:00,5000000,7216,1,5000000,7371,15
2018-01-01 00:55:10,4000000,6851,1,4000000,6961,18
2018-01-01 00:55:20,5000000,7147,2,4000000,7453,17
2018-01-01 00:55:30,4000000,7120,1,4000000,7246,15
2018-01-01 00:55:40,4000000,6833,0,5000000,7068,18
2018-01-01 00:55:50,5000000,6919,0,4000000,7127,15
2018-01-01 00:56:00,4000000,6918,1,4000000,7230,14
2018-01-01 00:56:10,5000000,7187,2,5000000,7518,14
2018-01-01 00:56:20,4000000,6758,2,4000000,6841,18
2018-01-01 00:56:30,4000000,6772,0,4000000,6834,18
2018-01-01 00:56:40,4000000,7202,0,4000000,7543,16
2018-01-01 00:56:50,5000000,7111,0,4000000,7109,14
2018-01-01 00:57:00,4000000,7009,2,4000000,7245,18
2018-01-01 00:57:10,5000000,7683,1,5000000,7786,10
2018-01-01 00:57:20,4000000,7023,1,4000000,7186,15
2018-01-01 00:57:30,5000000,7183,0,4000000,7506,15
2018-01-01 00:57:40,4000000,7338,0,4000000,7116,16
2018-01-01 00:57:50,5000000,7236,0,4000000,7473,13
2018-01-01 00:58:00,4000000,7316,3,4000000,7232,13
2018-01-01 00:58:10,4000000,7874,1,4000000,8413,8
2018-01-01 00:58:20,4000000,7096,0,4000000,7014,13
2018-01-01 00:58:30,5000000,6939,1,4000000,7084,10
2018-01-01 00:58:40,4000000,7610,0,4000000,7698,13
2018-01-01 00:58:50,5000000,7251,2,4000000,7504,18
2018-01-01 00:59:00,4000000,6922,2,4000000,7045,17
2018-01-01 00:59:10,5000000,7378,0,5000000,7625,15
2018-01-01 00:59:20,4000000,7031,0,4000000,7117,16
2018-01-01 00:59:30,4000000,6617,1,4000000,7057,16
2018-01-01 00:59:40,5000000,7544,1,4000000,7566,10
2018-01-01 00:59:50,4000000,7084,0,4000000,7058,18
2018-01-01 01:00:00,5000000,6832,3,4000000,6882,15
2018-01-01 01:00:10,4000000,7453,0,5000000,7804,14
2018-01-01 01:00:20,5000000,7432,0,4000000,7412,16
2018-01-01 01:00:30,4000000,6794,1,4000000,6726,15
2018-01-01 01:00:40,4000000,7815,1,4000000,8193,8
2018-01-01 01:00:50,5000000,7603,1,5000000,8097,18
2018-01-01 01:01:00,4000000,6720,2,2000000,6479,14
2018-01-01 01:01:10,4000000,10971,0,4000000,11088,0
2018-01-01 01:01:20,3000000,12390,0,3000000,12087,0
2018-01-01 01:01:30,3000000,12355,0,3000000,12125,0
2018-01-01 01:01:40,3000000,13681,2,4000000,13323,0
2018-01-01 01:01:50,3000000,13014,0,3000000,12580,0
2018-01-01 01:02:00,3000000,13174,1,3000000,13094,0
2018-01-01 01:02:10,3000000,12465,0,4000000,12122,0
2018-01-01 01:02:20,4000000,9354,0,3000000,9407,5
2018-01-01 01:02:30,4000000,8469,1,4000000,8983,10
2018-01-01 01:02:40,5000000,7622,1,5000000,7477,12
2018-01-01 01:02:50,4000000,8291,1,3000000,8634,7
2018-01-01 01:03:00,4000000,8855,1,4000000,8929,5
2018-01-01 01:03:10,5000000,7898,0,4000000,7705,15
2018-01-01 01:03:20,5000000,7785,0,4000000,7758,16
2018-01-01 01:03:30,4000000,6943,1,4000000,6947,20
2018-01-01 01:03:40,5000000,7195,2,4000000,7067,13
2018-01-01 01:03:50,4000000,7234,1,5000000,7767,15
2018-01-01 01:04:00,5000000,6831,0,4000000,6865,15
2018-01-01 01:04:10,4000000,7048,0,4000000,7302,14
2018-01-01 01:04:20,4000000,6612,0,4000000,6802,16
2018-01-01 01:04:30,5000000,7149,1,4000000,7298,16
2018-01-01 01:04:40,5000000,7154,0,5000000,7178,18
2018-01-01 01:04:50,4000000,7399,1,4000000,7664,15
2018-01-01 01:05:00,5000000,7073,0,4000000,7229,12
2018-01-01 01:05:10,4000000,7088,0,4000000,7068,15
2018-01-01 01:05:20,5000000,6534,0,4000000,6403,22
2018-01-01 01:05:30,4000000,6992,2,4000000,7287,13
2018-01-01 01:05:40,5000000,6929,2,5000000,7141,14
2018-01-01 01:05:50,4000000,7045,0,4000000,7002,14
2018-01-01 01:06:00,5000000,7180,1,4000000,7348,14
2018-01-01 01:06:10,4000000,6614,0,4000000,6856,17
2018-01-01 01:06:20,4000000,6474,1,4000000,6434,22
2018-01-01 01:06:30,5000000,6838,1,4000000,6818,12
2018-01-01 01:06:40,4000000,6739,2,4000000,7036,15
2018-01-01 01:06:50,4000000,7360,0,4000000,7517,17
2018-01-01 01:07:00,5000000,6879,0,5000000,6982,17
2018-01-01 01:07:10,4000000,6933,1,4000000,6769,14
2018-01-01 01:07:20,5000000,7383,1,4000000,7532,17
2018-01-01 01:07:30,4000000,6912,2,4000000,6856,19
2018-01-01 01:07:40,5000000,7810,1,4000000,7799,15
2018-01-01 01:07:50,4000000,7108,0,4000000,7581,12
2018-01-01 01:08:00,5000000,7515,1,4000000,7614,15
2018-01-01 01:08:10,4000000,6852,1,4000000,6865,13
2018-01-01 01:08:20,4000000,7644,0,4000000,7737,7
2018-01-01 01:08:30,5000000,6799,2,4000000,6952,18
2018-01-01 01:08:40,4000000,6962,0,4000000,6952,14
2018-01-01 01:08:50,5000000,7371,0,5000000,7490,17
2018-01-01 01:09:00,4000000,7165,2,4000000,7202,18
2018-01-01 01:09:10,4000000,6621,0,4000000,6786,18
2018-01-01 01:09:20,5000000,7036,1,4000000,7093,18
2018-01-01 01:09:30,4000000,7101,1,4000000,7310,12
2018-01-01 01:09:40,5000000,7215,1,4000000,7227,18
2018-01-01 01:09:50,5000000,7099,1,5000000,7163,14
2018-01-01 01:10:00,4000000,6655,1,4000000,7019,13
2018-01-01 01:10:10,4000000,7163,0,3000000,6770,11
2018-01-01 01:10:20,5000000,7109,1,5000000,7906,10
2018-01-01 01:10:30,4000000,7164,1,4000000,7219,12
2018-01-01 01:10:40,5000000,7234,2,4000000,6927,17
2018-01-01 01:10:50,4000000,7075,1,5000000,7305,18
2018-01-01 01:11:00,5000000,7216,0,4000000,7630,16
2018-01-01 01:11:10,4000000,6805,0,4000000,6688,22
2018-01-01 01:11:20,4000000,7113,2,4000000,7540,14
2018-01-01 01:11:30,5000000,7560,1,4000000,7469,22
2018-01-01 01:11:40,4000000,6825,2,4000000,6984,15
2018-01-01 01:11:50,5000000,6708,0,4000000,6582,21
2018-01-01 01:12:00,4000000,7142,0,4000000,7202,12
2018-01-01 01:12:10,4000000,7265,1,5000000,7421,13
2018-01-01 01:12:20,5000000,6988,1,4000000,7146,15
2018-01-01 01:12:30,4000000,7244,1,4000000,7771,9
2018-01-01 01:12:40,5000000,7131,0,4000000,7138,14
2018-01-01 01:12:50,4000000,6840,1,4000000,6871,15
2018-01-01 01:13:00,4000000,7296,0,4000000,7524,12
2018-01-01 01:13:10,5000000,6783,2,5000000,7371,16
2018-01-01 01:13:20,4000000,6856,1,3000000,6610,20
2018-01-01 01:13:30,5000000,7494,0,5000000,7841,11
2018-01-01 01:13:40,4000000,7358,2,4000000,7866,14
2018-01-01 01:13:50,5000000,6848,0,3000000,6451,16
2018-01-01 01:14:00,4000000,7475,0,4000000,8059,10
2018-01-01 01:14:10,4000000,7050,2,5000000,7075,14
2018-01-01 01:14:20,5000000,7228,0,4000000,7599,14
