@timestamp,jvm.metrics.memory.heap_memory_usage.committed,jvm.metrics.memory.heap_memory_usage.max,jvm.metrics.memory.heap_memory_usage.used,jvm.metrics.threading.thread_count,jvm.metrics.gc.psms.collection_count,jvm.metrics.gc.psms.collection_time,jvm.metrics.gc.pss.collection_count,jvm.metrics.gc.pss.collection_time
2018-01-01 00:44:00,2056257536,2056257536,832971224,1012,0,0,4,143
2018-01-01 00:45:00,2058878976,2058878976,1094572760,1013,0,0,3,109
2018-01-01 00:46:00,2066743296,2066743296,738757232,1013,0,0,4,134
2018-01-01 00:47:00,2074607616,2074607616,922531984,1012,0,0,3,112
2018-01-01 00:48:00,2076180480,2076180480,1053311976,1012,0,0,3,99
2018-01-01 00:49:00,2082471936,2082471936,1167679784,1012,0,0,3,96
2018-01-01 00:50:00,2085617664,2085617664,665132144,1015,0,0,4,139
2018-01-01 00:51:00,2084569088,2084569088,747093312,1013,0,0,3,101
2018-01-01 00:52:00,2089287680,2089287680,730538976,1012,0,0,3,98
2018-01-01 00:53:00,2087714816,2087714816,774169120,1012,0,0,3,104
2018-01-01 00:54:00,2040004608,2040004608,1169019160,1366,0,0,3,148
2018-01-01 00:55:00,2051014656,2051014656,806007184,1340,0,0,4,184
2018-01-01 00:56:00,2023751680,2023751680,1230574616,1315,0,0,3,147
2018-01-01 00:57:00,2048393216,2048393216,1057104488,1279,0,0,4,189
2018-01-01 00:58:00,2057306112,2057306112,780087552,1074,0,0,4,166
2018-01-01 00:59:00,2063597568,2063597568,1032488848,1074,0,0,3,129
2018-01-01 01:00:00,2064646144,2064646144,1238235536,1075,0,0,3,118
2018-01-01 01:01:00,2069889024,2069889024,857868456,1075,0,0,4,144
2018-01-01 01:02:00,2074607616,2074607616,1029695816,1074,0,0,3,112
2018-01-01 01:03:00,2076180480,2076180480,1171194880,1074,0,0,3,107
2018-01-01 01:04:00,2081423360,2081423360,1279045520,1074,0,0,3,106
2018-01-01 01:05:00,2083520512,2083520512,794269008,1077,0,0,4,144
2018-01-01 01:06:00,2084044800,2084044800,904062032,1076,0,0,3,100
2018-01-01 01:07:00,2084569088,2084569088,1006042664,1075,0,0,3,109
2018-01-01 01:08:00,2081423360,2081423360,977527576,1075,0,0,3,119
2018-01-01 01:09:00,2067791872,2067791872,825896096,1411,0,0,4,167
2018-01-01 01:10:00,2050490368,2050490368,1184380248,1380,0,0,3,144
2018-01-01 01:11:00,2052587520,2052587520,999633032,1372,0,0,4,189
2018-01-01 01:12:00,2052587520,2052587520,878366280,1395,0,0,4,202
2018-01-01 01:13:00,2054160384,2054160384,1157913848,1135,0,0,3,151
2018-01-01 01:14:00,2059403264,2059403264,861852064,1135,0,0,4,166
2018-01-01 01:15:00,2065170432,2065170432,1128486360,1136,0,0,3,126
2018-01-01 01:16:00,2066219008,2066219008,1329844840,1136,0,0,3,114
2018-01-01 01:17:00,2071461888,2071461888,935913320,1135,0,0,4,141
2018-01-01 01:18:00,2076180480,2076180480,1109586760,1135,0,0,3,112
2018-01-01 01:19:00,2078277632,2078277632,1227270944,1135,0,0,3,108
2018-01-01 01:20:00,2084569088,2084569088,1338024760,1138,0,0,3,104
2018-01-01 01:21:00,2086666240,2086666240,812097648,1136,0,0,4,143
2018-01-01 01:22:00,2086141952,2086141952,888142592,1135,0,0,3,103
2018-01-01 01:23:00,2089811968,2089811968,864640432,1135,0,0,3,104
2018-01-01 01:24:00,2077753344,2077753344,1096843872,1284,0,0,3,128
2018-01-01 01:25:00,2028470272,2028470272,1023478416,1663,0,0,4,201
2018-01-01 01:26:00,2013265920,2013265920,1359752008,1821,0,0,3,164
2018-01-01 01:27:00,2015363072,2015363072,1039638112,1743,0,0,5,267
2018-01-01 01:28:00,2016935936,2016935936,1105593672,1733,0,0,4,214
2018-01-01 01:29:00,2023227392,2023227392,1141796000,1521,0,0,4,174
2018-01-01 01:30:00,2032140288,2032140288,1106970240,1522,0,0,4,163
2018-01-01 01:31:00,2039480320,2039480320,986031048,1522,0,0,4,141
2018-01-01 01:32:00,2052587520,2052587520,1324748128,1521,0,0,3,118
