@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:21:50,4000000,6678,1,3000000,7178,2
2018-01-01 00:22:00,4000000,10016,0,4000000,10219,1
2018-01-01 00:22:10,4000000,7905,0,4000000,8173,6
2018-01-01 00:22:20,4000000,6989,1,4000000,7194,7
2018-01-01 00:22:30,3000000,11844,1,3000000,11349,1
2018-01-01 00:22:40,4000000,8023,2,4000000,8296,4
2018-01-01 00:22:50,4000000,6929,0,4000000,7398,5
2018-01-01 00:23:00,4000000,10325,0,3000000,9920,2
2018-01-01 00:23:10,3000000,9266,2,4000000,9617,1
2018-01-01 00:23:20,4000000,6614,1,4000000,7182,7
2018-01-01 00:23:30,4000000,10614,2,3000000,10527,1
2018-01-01 00:23:40,3000000,10004,0,3000000,9805,1
2018-01-01 00:23:50,4000000,7165,0,4000000,7453,6
2018-01-01 00:24:00,4000000,9283,0,4000000,9145,3
2018-01-01 00:24:10,4000000,9447,3,4000000,9562,1
2018-01-01 00:24:20,4000000,6556,1,3000000,7203,4
2018-01-01 00:24:30,3000000,10063,1,4000000,9962,0
2018-01-01 00:24:40,4000000,9041,0,4000000,9275,1
2018-01-01 00:24:50,4000000,6823,0,4000000,7380,3
2018-01-01 00:25:00,4000000,7898,1,3000000,8353,5
2018-01-01 00:25:10,4000000,7991,1,4000000,8558,3
2018-01-01 00:25:20,4000000,6450,1,4000000,7039,6
2018-01-01 00:25:30,4000000,8145,0,4000000,8402,6
2018-01-01 00:25:40,4000000,6588,1,4000000,7378,4
2018-01-01 00:25:50,4000000,6826,1,3000000,7356,6
2018-01-01 00:26:00,4000000,8538,1,4000000,8998,4
2018-01-01 00:26:10,4000000,6754,2,4000000,7312,4
2018-01-01 00:26:20,4000000,7025,0,4000000,7627,5
2018-01-01 00:26:30,3000000,9084,0,4000000,9478,3
2018-01-01 00:26:40,4000000,6861,1,3000000,7332,5
2018-01-01 00:26:50,4000000,6712,0,4000000,7165,6
2018-01-01 00:27:00,4000000,8922,3,4000000,9233,3
2018-01-01 00:27:10,4000000,6654,0,4000000,7092,5
2018-01-01 00:27:20,4000000,6696,0,3000000,7126,5
2018-01-01 00:27:30,4000000,9138,0,4000000,9091,2
2018-01-01 00:27:40,4000000,6687,2,4000000,7253,6
2018-01-01 00:27:50,4000000,6711,0,4000000,7144,1
2018-01-01 00:28:00,3000000,6713,2,4000000,7364,4
2018-01-01 00:28:10,4000000,6708,1,3000000,7077,6
2018-01-01 00:28:20,4000000,6531,0,4000000,7222,2
2018-01-01 00:28:30,4000000,7421,1,3000000,8121,1
2018-01-01 00:28:40,4000000,6761,1,4000000,7396,6
2018-01-01 00:28:50,4000000,7070,2,4000000,7629,4
2018-01-01 00:29:00,4000000,6624,0,3000000,7168,3
2018-01-01 00:29:10,4000000,6553,1,4000000,6803,8
2018-01-01 00:29:20,4000000,7336,0,4000000,8060,5
2018-01-01 00:29:30,3000000,6892,1,4000000,7498,5
2018-01-01 00:29:40,4000000,6491,1,4000000,7145,6
2018-01-01 00:29:50,4000000,6452,2,3000000,7118,5
2018-01-01 00:30:00,4000000,6773,0,4000000,7174,7
2018-01-01 00:30:10,4000000,6730,1,4000000,7304,6
2018-01-01 00:30:20,4000000,6421,1,4000000,7054,3
2018-01-01 00:30:30,4000000,6722,1,4000000,7052,6
2018-01-01 00:30:40,4000000,6765,1,4000000,7325,4
2018-01-01 00:30:50,4000000,6345,0,3000000,6823,5
2018-01-01 00:31:00,4000000,6587,0,4000000,7051,5
2018-01-01 00:31:10,4000000,6548,1,4000000,6945,3
2018-01-01 00:31:20,3000000,6549,1,4000000,7205,2
2018-01-01 00:31:30,4000000,6701,1,4000000,7264,7
2018-01-01 00:31:40,4000000,6609,2,4000000,7237,4
2018-01-01 00:31:50,4000000,6756,0,3000000,7035,5
2018-01-01 00:32:00,4000000,6543,0,4000000,7209,6
2018-01-01 00:32:10,4000000,6834,2,4000000,7312,5
2018-01-01 00:32:20,4000000,6604,0,4000000,7055,3
2018-01-01 00:32:30,4000000,6663,1,4000000,7295,6
2018-01-01 00:32:40,4000000,6614,2,4000000,6796,5
2018-01-01 00:32:50,4000000,6676,0,3000000,7165,4
2018-01-01 00:33:00,4000000,6583,2,4000000,6993,6
2018-01-01 00:33:10,4000000,6478,0,4000000,7178,5
2018-01-01 00:33:20,4000000,6562,0,4000000,7208,7
2018-01-01 00:33:30,4000000,6698,3,4000000,7046,4
2018-01-01 00:33:40,4000000,6643,0,4000000,7255,6
2018-01-01 00:33:50,4000000,6798,1,4000000,7290,3
2018-01-01 00:34:00,3000000,8006,1,3000000,8211,5
2018-01-01 00:34:10,4000000,8545,0,4000000,8997,4
2018-01-01 00:34:20,4000000,7020,2,4000000,7535,5
2018-01-01 00:34:30,4000000,7084,0,4000000,7517,4
2018-01-01 00:34:40,4000000,7326,0,4000000,7814,4
2018-01-01 00:34:50,4000000,6596,1,3000000,7087,5
2018-01-01 00:35:00,4000000,9998,0,4000000,9913,3
2018-01-01 00:35:10,4000000,6738,1,4000000,7435,5
2018-01-01 00:35:20,4000000,6581,1,4000000,6957,5
2018-01-01 00:35:30,4000000,8270,1,3000000,8429,4
2018-01-01 00:35:40,3000000,10032,2,4000000,10139,1
2018-01-01 00:35:50,4000000,6462,0,4000000,6898,4
2018-01-01 00:36:00,4000000,7918,1,4000000,8271,4
2018-01-01 00:36:10,4000000,7164,0,4000000,7644,6
2018-01-01 00:36:20,4000000,6750,2,3000000,7227,5
2018-01-01 00:36:30,4000000,8155,1,4000000,8707,4
2018-01-01 00:36:40,4000000,6691,1,4000000,7234,5
2018-01-01 00:36:50,4000000,6592,1,4000000,7071,4
2018-01-01 00:37:00,4000000,10559,0,3000000,10269,2
2018-01-01 00:37:10,4000000,7231,0,4000000,7620,4
2018-01-01 00:37:20,4000000,6640,2,4000000,7178,4
2018-01-01 00:37:30,3000000,9823,1,4000000,10105,1
2018-01-01 00:37:40,4000000,7989,2,3000000,8401,5
2018-01-01 00:37:50,4000000,6479,0,4000000,6792,4
2018-01-01 00:38:00,4000000,10543,0,4000000,10565,3
2018-01-01 00:38:10,4000000,8939,1,3000000,9208,3
2018-01-01 00:38:20,3000000,6609,2,4000000,7058,6
2018-01-01 00:38:30,4000000,9750,0,4000000,9724,5
2018-01-01 00:38:40,4000000,9175,2,3000000,9546,2
2018-01-01 00:38:50,4000000,6682,0,4000000,7177,6
2018-01-01 00:39:00,3000000,10604,0,4000000,10452,1
2018-01-01 00:39:10,4000000,10578,2,3000000,10412,0
2018-01-01 00:39:20,4000000,6695,1,4000000,7260,6
2018-01-01 00:39:30,4000000,8598,1,4000000,8862,2
2018-01-01 00:39:40,4000000,10368,1,3000000,10143,1
2018-01-01 00:39:50,4000000,6676,0,4000000,7385,3
2018-01-01 00:40:00,3000000,9492,0,4000000,9276,2
2018-01-01 00:40:10,4000000,9323,1,4000000,9715,4
2018-01-01 00:40:20,4000000,6785,2,3000000,7318,7
2018-01-01 00:40:30,4000000,8199,2,4000000,8577,4
2018-01-01 00:40:40,4000000,7859,0,4000000,8454,6
2018-01-01 00:40:50,4000000,6527,0,4000000,7220,4
2018-01-01 00:41:00,4000000,8120,0,4000000,8357,8
2018-01-01 00:41:10,4000000,6865,2,4000000,7103,3
2018-01-01 00:41:20,3000000,6431,2,3000000,7071,7
2018-01-01 00:41:30,4000000,8742,1,4000000,8930,1
2018-01-01 00:41:40,4000000,6465,0,4000000,7046,4
2018-01-01 00:41:50,4000000,6873,0,4000000,7282,4
2018-01-01 00:42:00,4000000,9252,1,3000000,9313,3
2018-01-01 00:42:10,4000000,6937,1,4000000,7414,8
2018-01-01 00:42:20,4000000,6828,1,4000000,7401,6
2018-01-01 00:42:30,4000000,8737,2,3000000,9122,5
2018-01-01 00:42:40,4000000,6994,0,4000000,7284,6
2018-01-01 00:42:50,4000000,6579,0,4000000,7146,6
2018-01-01 00:43:00,3000000,9490,2,4000000,9555,4
2018-01-01 00:43:10,5000000,6843,0,4000000,7496,6
2018-01-01 00:43:20,3000000,6556,1,4000000,7272,3
2018-01-01 00:43:30,4000000,6432,1,3000000,7089,6
2018-01-01 00:43:40,4000000,6633,0,4000000,7176,7
2018-01-01 00:43:50,4000000,6494,1,4000000,6925,2
2018-01-01 00:44:00,4000000,7111,1,4000000,7773,6
2018-01-01 00:44:10,3000000,6926,0,3000000,7885,2
2018-01-01 00:44:20,4000000,6886,1,4000000,7439,3
2018-01-01 00:44:30,4000000,6931,1,3000000,7346,2
2018-01-01 00:44:40,4000000,6609,1,4000000,7011,7
2018-01-01 00:44:50,4000000,6693,0,4000000,7166,3
2018-01-01 00:45:00,4000000,6497,1,4000000,7010,3
2018-01-01 00:45:10,4000000,6751,1,4000000,7156,7
2018-01-01 00:45:20,4000000,6720,0,3000000,7262,3
2018-01-01 00:45:30,4000000,6520,2,4000000,6982,5
2018-01-01 00:45:40,4000000,6585,1,4000000,7309,6
2018-01-01 00:45:50,4000000,6486,1,4000000,7029,2
2018-01-01 00:46:00,4000000,6618,1,4000000,7271,3
2018-01-01 00:46:10,3000000,6537,0,4000000,6985,5
2018-01-01 00:46:20,4000000,6672,1,3000000,7132,4
2018-01-01 00:46:30,4000000,6526,2,4000000,7037,1
2018-01-01 00:46:40,4000000,6582,0,4000000,7130,4
2018-01-01 00:46:50,4000000,6627,1,4000000,7199,2
2018-01-01 00:47:00,4000000,6425,1,4000000,6910,4
2018-01-01 00:47:10,4000000,6594,0,3000000,7066,5
2018-01-01 00:47:20,4000000,6639,0,4000000,7167,1
2018-01-01 00:47:30,4000000,6737,3,4000000,6951,3
2018-01-01 00:47:40,4000000,6609,0,4000000,7114,1
2018-01-01 00:47:50,4000000,6535,2,4000000,7183,7
2018-01-01 00:48:00,4000000,6772,0,4000000,7150,6
2018-01-01 00:48:10,3000000,6614,0,4000000,7297,4
2018-01-01 00:48:20,4000000,6770,1,3000000,7186,6
2018-01-01 00:48:30,4000000,6758,0,4000000,7199,3
2018-01-01 00:48:40,4000000,6618,3,4000000,7108,6
2018-01-01 00:48:50,4000000,6667,0,4000000,7201,5
2018-01-01 00:49:00,4000000,6718,0,4000000,7313,2
2018-01-01 00:49:10,4000000,6597,1,4000000,7136,5
2018-01-01 00:49:20,4000000,6590,0,3000000,6964,2
2018-01-01 00:49:30,4000000,8318,1,4000000,8745,2
2018-01-01 00:49:40,4000000,7969,2,4000000,8381,3
2018-01-01 00:49:50,4000000,6808,0,4000000,7145,4
2018-01-01 00:50:00,4000000,7175,1,4000000,7951,3
2018-01-01 00:50:10,4000000,7150,0,3000000,7702,5
2018-01-01 00:50:20,4000000,6700,0,4000000,7151,6
2018-01-01 00:50:30,3000000,10001,2,4000000,9842,1
2018-01-01 00:50:40,4000000,6578,2,4000000,7176,5
2018-01-01 00:50:50,4000000,6623,0,4000000,7156,5
2018-01-01 00:51:00,4000000,8092,1,3000000,8395,3
2018-01-01 00:51:10,3000000,9984,0,4000000,10041,0
2018-01-01 00:51:20,5000000,6785,0,4000000,7175,6
2018-01-01 00:51:30,3000000,7827,2,3000000,8285,3
2018-01-01 00:51:40,4000000,7054,2,4000000,7590,5
2018-01-01 00:51:50,4000000,6717,1,4000000,7376,3
2018-01-01 00:52:00,4000000,8357,0,4000000,8756,2
2018-01-01 00:52:10,4000000,6597,0,4000000,7220,4
2018-01-01 00:52:20,4000000,6571,1,4000000,7071,2
2018-01-01 00:52:30,4000000,10804,2,3000000,10620,3
2018-01-01 00:52:40,4000000,7232,2,4000000,7605,7
2018-01-01 00:52:50,4000000,6662,0,4000000,7184,7
2018-01-01 00:53:00,4000000,9527,0,3000000,9644,3
2018-01-01 00:53:10,4000000,8364,0,4000000,8834,5
2018-01-01 00:53:20,4000000,6692,1,4000000,7219,2
2018-01-01 00:53:30,3000000,10753,3,3000000,10427,0
2018-01-01 00:53:40,4000000,8623,1,4000000,9056,2
2018-01-01 00:53:50,4000000,6652,0,4000000,7042,6
2018-01-01 00:54:00,4000000,9673,0,3000000,9513,4
2018-01-01 00:54:10,3000000,9509,1,4000000,9685,2
2018-01-01 00:54:20,4000000,6345,2,4000000,6919,5
2018-01-01 00:54:30,4000000,10607,2,3000000,10624,3
2018-01-01 00:54:40,3000000,10392,0,4000000,10205,3
2018-01-01 00:54:50,4000000,6711,0,4000000,7320,3
2018-01-01 00:55:00,4000000,8583,0,3000000,8753,3
2018-01-01 00:55:10,4000000,9933,1,4000000,10101,1
2018-01-01 00:55:20,4000000,6728,1,4000000,7154,5
2018-01-01 00:55:30,3000000,9787,3,4000000,9732,2
2018-01-01 00:55:40,4000000,9192,0,3000000,9588,6
2018-01-01 00:55:50,4000000,6619,0,4000000,7235,7
2018-01-01 00:56:00,4000000,8037,1,4000000,8302,5
2018-01-01 00:56:10,4000000,8131,0,4000000,8561,3
2018-01-01 00:56:20,4000000,6796,3,4000000,7237,8
2018-01-01 00:56:30,4000000,7867,0,3000000,8221,4
2018-01-01 00:56:40,4000000,6675,1,4000000,7103,8
2018-01-01 00:56:50,4000000,6493,1,4000000,7165,5
2018-01-01 00:57:00,4000000,8589,0,3000000,8940,3
2018-01-01 00:57:10,4000000,6736,2,4000000,7491,4
2018-01-01 00:57:20,4000000,6837,1,4000000,6971,6
2018-01-01 00:57:30,3000000,9443,1,4000000,9793,3
2018-01-01 00:57:40,4000000,6535,1,4000000,7047,4
2018-01-01 00:57:50,4000000,6722,0,3000000,7255,3
2018-01-01 00:58:00,4000000,8856,1,4000000,9224,1
2018-01-01 00:58:10,4000000,6701,1,4000000,7188,6
2018-01-01 00:58:20,4000000,6465,1,4000000,7096,6
2018-01-01 00:58:30,3000000,9423,2,3000000,9653,3
2018-01-01 00:58:40,4000000,6990,0,4000000,7527,6
2018-01-01 00:58:50,4000000,6394,1,4000000,7021,2
2018-01-01 00:59:00,4000000,6659,0,4000000,7254,4
2018-01-01 00:59:10,4000000,6659,1,4000000,6990,4
2018-01-01 00:59:20,4000000,6584,1,3000000,7087,7
2018-01-01 00:59:30,3000000,7037,1,4000000,7847,3
2018-01-01 00:59:40,4000000,6754,1,3000000,7623,0
2018-01-01 00:59:50,4000000,6796,1,4000000,7356,5
2018-01-01 01:00:00,4000000,6905,0,4000000,7454,6
2018-01-01 01:00:10,4000000,6571,1,3000000,7199,3
2018-01-01 01:00:20,4000000,8442,2,4000000,8531,4
2018-01-01 01:00:30,4000000,6879,1,4000000,7372,4
2018-01-01 01:00:40,4000000,6664,1,4000000,7136,6
2018-01-01 01:00:50,4000000,6767,0,4000000,7417,4
2018-01-01 01:01:00,4000000,6593,1,3000000,7008,4
2018-01-01 01:01:10,3000000,6584,1,4000000,6982,3
2018-01-01 01:01:20,4000000,6658,1,4000000,7132,5
2018-01-01 01:01:30,4000000,6676,0,4000000,7489,5
2018-01-01 01:01:40,4000000,6641,2,4000000,7168,4
2018-01-01 01:01:50,4000000,6641,0,4000000,7191,6
2018-01-01 01:02:00,4000000,6497,2,3000000,6912,2
2018-01-01 01:02:10,4000000,6528,1,4000000,6994,5
2018-01-01 01:02:20,4000000,6731,0,4000000,7198,8
2018-01-01 01:02:30,4000000,6665,1,4000000,7242,4
2018-01-01 01:02:40,4000000,6753,1,4000000,7121,6
2018-01-01 01:02:50,4000000,6679,0,4000000,7252,2
2018-01-01 01:03:00,4000000,6566,2,4000000,7216,3
2018-01-01 01:03:10,4000000,6673,1,3000000,7165,3
2018-01-01 01:03:20,4000000,6665,0,4000000,6928,5
2018-01-01 01:03:30,3000000,6661,2,4000000,7160,6
2018-01-01 01:03:40,4000000,6713,0,4000000,7183,2
2018-01-01 01:03:50,4000000,6632,2,4000000,7103,4
2018-01-01 01:04:00,4000000,6570,1,3000000,7033,6
2018-01-01 01:04:10,4000000,6762,0,4000000,7095,3
2018-01-01 01:04:20,4000000,6687,1,4000000,7187,6
2018-01-01 01:04:30,4000000,6641,1,4000000,7231,3
2018-01-01 01:04:40,4000000,6549,0,4000000,7092,5
2018-01-01 01:04:50,4000000,6537,1,4000000,7213,4
2018-01-01 01:05:00,4000000,7985,2,3000000,8375,3
2018-01-01 01:05:10,4000000,7997,0,4000000,8469,4
2018-01-01 01:05:20,4000000,7289,1,4000000,7550,3
2018-01-01 01:05:30,4000000,6691,1,4000000,7312,9
2018-01-01 01:05:40,4000000,7625,0,4000000,8053,5
2018-01-01 01:05:50,3000000,6534,2,4000000,7346,2
2018-01-01 01:06:00,4000000,9593,0,3000000,9375,2
2018-01-01 01:06:10,4000000,6955,2,4000000,7499,7
2018-01-01 01:06:20,4000000,6629,0,4000000,7224,6
2018-01-01 01:06:30,4000000,6888,0,4000000,7238,5
2018-01-01 01:06:40,3000000,10646,2,3000000,10503,1
2018-01-01 01:06:50,4000000,7147,0,4000000,7425,4
2018-01-01 01:07:00,4000000,7255,1,4000000,8098,2
2018-01-01 01:07:10,4000000,7728,1,3000000,8123,3
2018-01-01 01:07:20,4000000,7069,0,4000000,7511,6
2018-01-01 01:07:30,4000000,8054,1,4000000,8437,6
2018-01-01 01:07:40,4000000,7072,2,4000000,7573,3
2018-01-01 01:07:50,4000000,6722,1,4000000,7021,7
2018-01-01 01:08:00,4000000,9332,0,3000000,9556,0
2018-01-01 01:08:10,4000000,8297,1,4000000,8700,3
2018-01-01 01:08:20,4000000,7125,0,4000000,7506,6
2018-01-01 01:08:30,3000000,8436,1,3000000,8673,3
2018-01-01 01:08:40,4000000,9079,2,4000000,9519,0
2018-01-01 01:08:50,4000000,6603,1,4000000,7146,8
2018-01-01 01:09:00,4000000,9029,0,3000000,8971,7
2018-01-01 01:09:10,3000000,10501,1,4000000,10571,0
2018-01-01 01:09:20,5000000,6715,0,4000000,6999,10
2018-01-01 01:09:30,3000000,7496,3,4000000,8056,2
2018-01-01 01:09:40,4000000,11253,0,3000000,11095,1
2018-01-01 01:09:50,4000000,6886,0,4000000,7422,2
2018-01-01 01:10:00,4000000,9464,0,4000000,9432,4
2018-01-01 01:10:10,3000000,11107,0,3000000,11103,0
2018-01-01 01:10:20,4000000,7543,1,4000000,7921,6
2018-01-01 01:10:30,4000000,7315,3,4000000,7887,3
2018-01-01 01:10:40,4000000,10912,1,3000000,10762,0
2018-01-01 01:10:50,4000000,7196,0,4000000,7724,5
2018-01-01 01:11:00,4000000,7945,0,4000000,8283,4
2018-01-01 01:11:10,3000000,10446,0,3000000,10352,1
2018-01-01 01:11:20,4000000,6918,1,4000000,7426,3
2018-01-01 01:11:30,4000000,6844,2,4000000,7392,6
2018-01-01 01:11:40,4000000,9264,2,4000000,9522,3
2018-01-01 01:11:50,4000000,6723,0,4000000,7229,3
2018-01-01 01:12:00,4000000,7961,0,3000000,8163,5
2018-01-01 01:12:10,4000000,6745,1,4000000,7480,6
2018-01-01 01:12:20,4000000,6662,1,4000000,7101,5
2018-01-01 01:12:30,3000000,8107,2,4000000,8605,0
2018-01-01 01:12:40,4000000,7252,0,4000000,7659,8
2018-01-01 01:12:50,4000000,6777,0,3000000,7317,2
2018-01-01 01:13:00,4000000,9181,1,4000000,9404,4
2018-01-01 01:13:10,4000000,7067,0,4000000,7551,4
2018-01-01 01:13:20,4000000,6659,2,4000000,7227,7
2018-01-01 01:13:30,4000000,8612,1,3000000,8772,4
2018-01-01 01:13:40,4000000,7122,1,4000000,7674,3
2018-01-01 01:13:50,4000000,6692,0,4000000,7131,7
2018-01-01 01:14:00,4000000,8745,1,4000000,8903,2
2018-01-01 01:14:10,4000000,7028,0,4000000,7645,5
2018-01-01 01:14:20,4000000,6652,3,3000000,7151,4
