@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:13:50,4000000,6729,1,4000000,7159,7
2018-01-01 00:14:00,3000000,6614,1,4000000,7076,5
2018-01-01 00:14:10,4000000,6579,2,3000000,7238,5
2018-01-01 00:14:20,4000000,6714,0,4000000,7276,3
2018-01-01 00:14:30,4000000,6459,0,4000000,6998,4
2018-01-01 00:14:40,4000000,6332,1,4000000,7033,5
2018-01-01 00:14:50,4000000,6662,0,4000000,7084,2
2018-01-01 00:15:00,4000000,6705,1,4000000,7238,7
2018-01-01 00:15:10,4000000,6671,2,3000000,6774,7
2018-01-01 00:15:20,4000000,6593,0,4000000,7308,4
2018-01-01 00:15:30,4000000,6592,0,4000000,6896,5
2018-01-01 00:15:40,4000000,6611,1,4000000,7051,4
2018-01-01 00:15:50,4000000,6569,2,3000000,7071,4
2018-01-01 00:16:00,4000000,6731,1,4000000,7206,5
2018-01-01 00:16:10,3000000,6654,0,4000000,7003,5
2018-01-01 00:16:20,4000000,6472,1,4000000,6930,6
2018-01-01 00:16:30,4000000,6687,0,4000000,7134,7
2018-01-01 00:16:40,4000000,6673,1,4000000,7116,4
2018-01-01 00:16:50,4000000,6475,2,3000000,7172,4
2018-01-01 00:17:00,4000000,6649,1,4000000,7232,3
2018-01-01 00:17:10,4000000,6629,0,4000000,7041,6
2018-01-01 00:17:20,4000000,6693,1,4000000,7330,2
2018-01-01 00:17:30,4000000,6610,0,4000000,6978,6
2018-01-01 00:17:40,4000000,6651,1,4000000,7265,3
2018-01-01 00:17:50,4000000,6658,2,4000000,7252,4
2018-01-01 00:18:00,4000000,6543,0,3000000,7075,3
2018-01-01 00:18:10,4000000,6595,0,4000000,7217,11
2018-01-01 00:18:20,4000000,6665,1,4000000,7067,5
2018-01-01 00:18:30,4000000,6747,1,4000000,7124,6
2018-01-01 00:18:40,3000000,6657,2,4000000,7217,4
2018-01-01 00:18:50,4000000,6730,1,4000000,7258,5
2018-01-01 00:19:00,4000000,6567,0,4000000,7128,6
2018-01-01 00:19:10,4000000,6549,1,3000000,7221,5
2018-01-01 00:19:20,4000000,6779,0,4000000,7154,6
2018-01-01 00:19:30,4000000,6554,2,4000000,7035,4
2018-01-01 00:19:40,4000000,6497,1,4000000,7009,3
2018-01-01 00:19:50,4000000,6674,0,4000000,7017,4
2018-01-01 00:20:00,4000000,6533,1,4000000,7069,2
2018-01-01 00:20:10,4000000,6630,1,3000000,7087,5
2018-01-01 00:20:20,4000000,6627,0,4000000,7085,5
2018-01-01 00:20:30,4000000,6994,3,4000000,7289,4
2018-01-01 00:20:40,4000000,6901,0,4000000,7308,5
2018-01-01 00:20:50,3000000,6718,0,4000000,7171,9
2018-01-01 00:21:00,4000000,7329,1,3000000,7643,5
2018-01-01 00:21:10,3000000,6633,1,3000000,7327,1
2018-01-01 00:21:20,4000000,7183,2,4000000,7547,1
2018-01-01 00:21:30,4000000,6786,0,4000000,7583,3
2018-01-01 00:21:40,4000000,6932,0,3000000,7121,3
2018-01-01 00:21:50,4000000,6710,0,4000000,7272,1
2018-01-01 00:22:00,4000000,6607,2,4000000,7241,2
2018-01-01 00:22:10,4000000,6671,1,4000000,7178,10
2018-01-01 00:22:20,4000000,9242,2,3000000,9243,2
2018-01-01 00:22:30,3000000,13383,0,4000000,12499,0
2018-01-01 00:22:40,4000000,7795,0,4000000,8208,3
2018-01-01 00:22:50,4000000,6484,0,3000000,7216,5
2018-01-01 00:23:00,4000000,8557,0,4000000,8807,3
2018-01-01 00:23:10,4000000,7521,4,4000000,8234,3
2018-01-01 00:23:20,4000000,6871,1,4000000,7384,5
2018-01-01 00:23:30,4000000,6689,0,4000000,7049,6
2018-01-01 00:23:40,4000000,6670,0,4000000,7099,2
2018-01-01 00:23:50,3000000,12178,0,3000000,11559,1
2018-01-01 00:24:00,4000000,10329,1,4000000,10278,3
2018-01-01 00:24:10,4000000,8110,3,4000000,8645,4
2018-01-01 00:24:20,4000000,8584,1,3000000,8529,6
2018-01-01 00:24:30,3000000,13116,0,3000000,12404,0
2018-01-01 00:24:40,3000000,11395,0,4000000,11195,0
2018-01-01 00:24:50,4000000,9077,1,3000000,8990,6
2018-01-01 00:25:00,3000000,13276,1,4000000,12556,0
2018-01-01 00:25:10,4000000,8741,2,4000000,8857,3
2018-01-01 00:25:20,4000000,6643,1,3000000,7106,5
2018-01-01 00:25:30,4000000,11549,0,4000000,10902,3
2018-01-01 00:25:40,3000000,11224,1,3000000,10884,1
2018-01-01 00:25:50,4000000,9974,1,4000000,10076,3
2018-01-01 00:26:00,3000000,10726,0,3000000,10471,2
2018-01-01 00:26:10,4000000,6542,2,4000000,7098,5
2018-01-01 00:26:20,4000000,6716,0,4000000,7123,5
2018-01-01 00:26:30,4000000,6681,2,4000000,6948,6
2018-01-01 00:26:40,4000000,6609,1,4000000,7269,5
2018-01-01 00:26:50,4000000,6548,0,3000000,7347,2
2018-01-01 00:27:00,4000000,6690,1,4000000,7292,3
2018-01-01 00:27:10,4000000,6482,0,4000000,7000,5
2018-01-01 00:27:20,4000000,6602,3,4000000,7297,5
2018-01-01 00:27:30,4000000,6662,1,4000000,7158,4
2018-01-01 00:27:40,4000000,6690,0,4000000,7033,2
2018-01-01 00:27:50,4000000,6449,0,3000000,7037,4
2018-01-01 00:28:00,4000000,6537,1,4000000,7069,4
2018-01-01 00:28:10,4000000,6681,1,4000000,7089,5
2018-01-01 00:28:20,3000000,6654,2,4000000,7210,5
2018-01-01 00:28:30,4000000,6709,0,4000000,7268,8
2018-01-01 00:28:40,4000000,6628,0,4000000,7190,5
2018-01-01 00:28:50,4000000,6572,1,3000000,7313,6
2018-01-01 00:29:00,4000000,6652,1,4000000,7115,6
2018-01-01 00:29:10,4000000,6431,0,4000000,7125,3
2018-01-01 00:29:20,4000000,6832,1,4000000,7303,8
2018-01-01 00:29:30,4000000,6478,1,4000000,7113,2
2018-01-01 00:29:40,4000000,6884,0,4000000,7191,8
2018-01-01 00:29:50,4000000,6550,1,4000000,7055,8
2018-01-01 00:30:00,4000000,6949,2,4000000,7492,3
2018-01-01 00:30:10,4000000,6579,1,3000000,7173,6
2018-01-01 00:30:20,4000000,6691,0,4000000,7078,3
2018-01-01 00:30:30,4000000,6540,1,4000000,7165,3
2018-01-01 00:30:40,4000000,6601,0,4000000,7129,6
2018-01-01 00:30:50,4000000,6509,2,4000000,6693,8
2018-01-01 00:31:00,4000000,6505,1,4000000,7208,6
2018-01-01 00:31:10,4000000,6578,1,3000000,6976,3
2018-01-01 00:31:20,3000000,6571,1,4000000,7176,3
2018-01-01 00:31:30,4000000,6488,0,4000000,7030,5
2018-01-01 00:31:40,4000000,6633,2,4000000,6919,5
2018-01-01 00:31:50,4000000,6579,0,3000000,7221,5
2018-01-01 00:32:00,4000000,6715,2,4000000,7179,5
2018-01-01 00:32:10,4000000,6476,1,4000000,6925,4
2018-01-01 00:32:20,4000000,6716,0,4000000,7091,4
2018-01-01 00:32:30,4000000,6663,1,4000000,7246,3
2018-01-01 00:32:40,4000000,6545,1,4000000,7075,4
2018-01-01 00:32:50,4000000,6579,0,3000000,7042,3
2018-01-01 00:33:00,4000000,6627,1,4000000,7106,3
2018-01-01 00:33:10,4000000,6724,1,4000000,7318,0
2018-01-01 00:33:20,3000000,6667,1,4000000,7215,7
2018-01-01 00:33:30,4000000,6557,1,4000000,6965,5
2018-01-01 00:33:40,4000000,6739,1,4000000,7165,2
2018-01-01 00:33:50,4000000,6572,0,4000000,7133,4
2018-01-01 00:34:00,4000000,6465,2,3000000,7008,3
2018-01-01 00:34:10,4000000,6581,0,4000000,7328,3
2018-01-01 00:34:20,4000000,6689,2,4000000,7143,6
2018-01-01 00:34:30,4000000,6695,1,4000000,7067,4
2018-01-01 00:34:40,4000000,6766,0,4000000,7479,6
2018-01-01 00:34:50,4000000,6516,1,4000000,7280,4
2018-01-01 00:35:00,4000000,6622,0,4000000,7178,4
2018-01-01 00:35:10,4000000,6727,2,4000000,7172,2
2018-01-01 00:35:20,4000000,6616,0,3000000,7238,8
2018-01-01 00:35:30,4000000,6407,1,4000000,7048,4
2018-01-01 00:35:40,3000000,6490,0,4000000,6983,3
2018-01-01 00:35:50,4000000,6522,0,4000000,7049,6
2018-01-01 00:36:00,4000000,6793,0,4000000,7223,4
2018-01-01 00:36:10,4000000,6470,3,3000000,6925,6
2018-01-01 00:36:20,4000000,6503,0,4000000,7159,4
2018-01-01 00:36:30,4000000,6969,1,4000000,7645,4
2018-01-01 00:36:40,3000000,6734,0,3000000,7552,2
2018-01-01 00:36:50,4000000,6769,0,4000000,7463,5
2018-01-01 00:37:00,4000000,7042,1,3000000,7185,4
2018-01-01 00:37:10,4000000,6701,2,4000000,7195,3
2018-01-01 00:37:20,4000000,6615,1,4000000,7167,8
2018-01-01 00:37:30,4000000,6641,1,4000000,7085,6
2018-01-01 00:37:40,4000000,6913,0,4000000,7518,7
2018-01-01 00:37:50,4000000,10783,1,3000000,10282,4
2018-01-01 00:38:00,3000000,11253,0,4000000,11000,2
2018-01-01 00:38:10,4000000,6814,1,4000000,7372,6
2018-01-01 00:38:20,4000000,6544,3,4000000,7074,6
2018-01-01 00:38:30,4000000,11792,0,3000000,11365,3
2018-01-01 00:38:40,4000000,7424,1,4000000,8070,4
2018-01-01 00:38:50,4000000,6959,0,4000000,7428,6
2018-01-01 00:39:00,4000000,6550,0,4000000,6967,2
2018-01-01 00:39:10,4000000,6625,1,4000000,7254,4
2018-01-01 00:39:20,3000000,6853,2,3000000,7262,6
2018-01-01 00:39:30,4000000,9460,0,4000000,9436,1
2018-01-01 00:39:40,4000000,6683,1,4000000,7200,9
2018-01-01 00:39:50,4000000,9732,0,3000000,9536,2
2018-01-01 00:40:00,3000000,11105,0,4000000,10828,2
2018-01-01 00:40:10,4000000,6967,2,4000000,7303,5
2018-01-01 00:40:20,4000000,9101,2,3000000,9294,2
2018-01-01 00:40:30,3000000,12916,0,4000000,12396,0
2018-01-01 00:40:40,4000000,10787,1,3000000,10537,3
2018-01-01 00:40:50,4000000,9404,0,4000000,9567,3
2018-01-01 00:41:00,3000000,13104,0,3000000,12406,1
2018-01-01 00:41:10,4000000,8629,2,4000000,8764,2
2018-01-01 00:41:20,4000000,6657,1,4000000,7124,7
2018-01-01 00:41:30,3000000,11798,2,3000000,11134,2
2018-01-01 00:41:40,4000000,10933,0,4000000,10778,1
2018-01-01 00:41:50,3000000,11179,0,3000000,10872,2
2018-01-01 00:42:00,4000000,9615,1,4000000,9840,1
2018-01-01 00:42:10,4000000,6707,0,4000000,7439,4
2018-01-01 00:42:20,4000000,6655,1,4000000,6851,4
2018-01-01 00:42:30,4000000,6709,2,3000000,7068,5
2018-01-01 00:42:40,4000000,6591,0,4000000,6981,3
2018-01-01 00:42:50,4000000,6703,1,4000000,7101,5
2018-01-01 00:43:00,4000000,6605,1,4000000,7095,5
2018-01-01 00:43:10,3000000,6630,1,4000000,7356,3
2018-01-01 00:43:20,4000000,6791,1,4000000,7167,2
2018-01-01 00:43:30,4000000,6627,0,3000000,7282,3
2018-01-01 00:43:40,4000000,6630,2,4000000,7160,6
2018-01-01 00:43:50,4000000,6619,0,4000000,7178,4
2018-01-01 00:44:00,4000000,6732,1,4000000,7162,2
2018-01-01 00:44:10,4000000,6509,1,4000000,6987,5
2018-01-01 00:44:20,4000000,6592,1,4000000,6981,5
2018-01-01 00:44:30,4000000,6543,1,3000000,7108,4
2018-01-01 00:44:40,4000000,6488,1,4000000,6907,7
2018-01-01 00:44:50,4000000,6567,1,4000000,7042,4
2018-01-01 00:45:00,3000000,6560,0,4000000,7066,3
2018-01-01 00:45:10,4000000,6525,1,4000000,7145,5
2018-01-01 00:45:20,4000000,6536,1,3000000,7113,4
2018-01-01 00:45:30,4000000,6607,2,4000000,7020,3
2018-01-01 00:45:40,4000000,6541,0,4000000,7165,5
2018-01-01 00:45:50,4000000,6827,1,4000000,7280,4
2018-01-01 00:46:00,4000000,6601,1,4000000,7181,8
2018-01-01 00:46:10,4000000,6595,0,4000000,7152,6
2018-01-01 00:46:20,4000000,6571,2,3000000,7109,4
2018-01-01 00:46:30,4000000,6543,1,4000000,7144,4
2018-01-01 00:46:40,4000000,6585,0,4000000,7449,4
2018-01-01 00:46:50,4000000,6600,1,4000000,7005,3
2018-01-01 00:47:00,4000000,6596,1,4000000,7075,7
2018-01-01 00:47:10,3000000,6603,0,4000000,7323,4
2018-01-01 00:47:20,4000000,6564,2,4000000,7228,5
2018-01-01 00:47:30,4000000,6672,1,3000000,7027,4
2018-01-01 00:47:40,4000000,6657,1,4000000,7023,5
2018-01-01 00:47:50,4000000,6600,1,4000000,6931,5
2018-01-01 00:48:00,4000000,6583,0,4000000,6980,7
2018-01-01 00:48:10,4000000,6618,0,4000000,7101,5
2018-01-01 00:48:20,4000000,6733,3,3000000,7047,5
2018-01-01 00:48:30,4000000,6669,0,4000000,7157,4
2018-01-01 00:48:40,4000000,6709,2,4000000,7253,5
2018-01-01 00:48:50,4000000,6764,0,4000000,7116,6
2018-01-01 00:49:00,4000000,6611,0,4000000,7293,4
2018-01-01 00:49:10,4000000,6489,1,4000000,7048,2
2018-01-01 00:49:20,4000000,6785,2,4000000,7009,5
2018-01-01 00:49:30,3000000,6502,0,3000000,7138,7
2018-01-01 00:49:40,4000000,6688,2,4000000,7064,5
2018-01-01 00:49:50,4000000,6864,0,4000000,7168,6
2018-01-01 00:50:00,4000000,6518,0,4000000,7172,7
2018-01-01 00:50:10,4000000,6629,1,4000000,7095,3
2018-01-01 00:50:20,4000000,6570,1,3000000,6996,7
2018-01-01 00:50:30,4000000,6681,1,4000000,7229,5
2018-01-01 00:50:40,4000000,6728,1,4000000,7180,6
2018-01-01 00:50:50,4000000,6608,0,4000000,7228,6
2018-01-01 00:51:00,4000000,6475,2,4000000,7003,7
2018-01-01 00:51:10,4000000,6727,1,4000000,7002,3
2018-01-01 00:51:20,4000000,6670,0,4000000,7203,8
2018-01-01 00:51:30,4000000,6539,1,3000000,7192,4
2018-01-01 00:51:40,4000000,6707,0,4000000,7175,5
2018-01-01 00:51:50,4000000,6401,1,4000000,7050,7
2018-01-01 00:52:00,4000000,6975,1,4000000,7272,4
2018-01-01 00:52:10,3000000,6790,1,4000000,7401,5
2018-01-01 00:52:20,5000000,6665,0,4000000,7209,7
2018-01-01 00:52:30,3000000,6711,1,3000000,7158,6
2018-01-01 00:52:40,4000000,6591,1,4000000,7005,7
2018-01-01 00:52:50,4000000,6484,2,4000000,6972,7
2018-01-01 00:53:00,4000000,6840,1,4000000,7245,5
2018-01-01 00:53:10,4000000,6725,0,4000000,7384,2
2018-01-01 00:53:20,4000000,8686,1,3000000,8565,2
2018-01-01 00:53:30,4000000,6655,1,4000000,7283,7
2018-01-01 00:53:40,4000000,6630,1,4000000,6969,4
2018-01-01 00:53:50,3000000,11682,1,3000000,11100,2
2018-01-01 00:54:00,4000000,8352,0,4000000,8893,4
2018-01-01 00:54:10,4000000,6849,1,4000000,7179,9
2018-01-01 00:54:20,4000000,9003,1,4000000,8904,5
2018-01-01 00:54:30,4000000,10580,1,4000000,10449,1
2018-01-01 00:54:40,4000000,6479,1,3000000,7169,2
2018-01-01 00:54:50,4000000,6559,1,4000000,6987,5
2018-01-01 00:55:00,4000000,6650,0,4000000,7235,7
2018-01-01 00:55:10,3000000,6647,1,4000000,7186,6
2018-01-01 00:55:20,4000000,9657,2,4000000,9733,1
2018-01-01 00:55:30,4000000,6706,1,3000000,7119,4
2018-01-01 00:55:40,4000000,6573,0,4000000,7005,8
2018-01-01 00:55:50,3000000,13153,0,3000000,12494,0
2018-01-01 00:56:00,4000000,7885,3,4000000,8233,4
2018-01-01 00:56:10,4000000,6476,1,4000000,7092,5
2018-01-01 00:56:20,4000000,12205,0,3000000,11605,3
2018-01-01 00:56:30,3000000,12581,0,4000000,11959,0
2018-01-01 00:56:40,4000000,8670,0,4000000,8961,2
2018-01-01 00:56:50,3000000,11659,0,3000000,11185,2
2018-01-01 00:57:00,3000000,12043,1,3000000,11771,2
2018-01-01 00:57:10,4000000,6889,2,4000000,7453,3
2018-01-01 00:57:20,4000000,8207,1,4000000,8150,2
2018-01-01 00:57:30,3000000,13156,0,3000000,12412,0
2018-01-01 00:57:40,4000000,8863,0,4000000,9122,5
2018-01-01 00:57:50,4000000,13230,1,3000000,12525,0
2018-01-01 00:58:00,4000000,7259,1,4000000,7523,6
2018-01-01 00:58:10,4000000,6829,1,4000000,7246,3
2018-01-01 00:58:20,4000000,6617,1,4000000,7298,3
2018-01-01 00:58:30,4000000,6616,0,4000000,7270,8
2018-01-01 00:58:40,4000000,6674,1,4000000,7205,5
2018-01-01 00:58:50,4000000,6757,1,4000000,7203,3
2018-01-01 00:59:00,4000000,6574,2,3000000,7281,5
2018-01-01 00:59:10,3000000,6690,1,4000000,7046,7
2018-01-01 00:59:20,4000000,6674,0,4000000,7250,3
2018-01-01 00:59:30,4000000,6598,1,4000000,6973,7
2018-01-01 00:59:40,4000000,6620,0,4000000,7313,7
2018-01-01 00:59:50,4000000,6855,1,4000000,7354,1
2018-01-01 01:00:00,4000000,6780,3,4000000,7283,4
2018-01-01 01:00:10,4000000,6787,0,3000000,7093,2
2018-01-01 01:00:20,4000000,6539,0,4000000,7200,7
2018-01-01 01:00:30,4000000,6724,1,4000000,7115,3
2018-01-01 01:00:40,4000000,6692,0,4000000,7324,4
2018-01-01 01:00:50,4000000,6712,3,4000000,6938,7
2018-01-01 01:01:00,4000000,6604,1,4000000,7287,4
2018-01-01 01:01:10,4000000,6708,0,4000000,7462,4
2018-01-01 01:01:20,4000000,6546,1,4000000,6977,5
2018-01-01 01:01:30,4000000,6677,0,3000000,7025,3
2018-01-01 01:01:40,4000000,6610,0,4000000,7228,5
2018-01-01 01:01:50,4000000,6547,3,4000000,7173,5
2018-01-01 01:02:00,4000000,6773,1,4000000,7119,6
2018-01-01 01:02:10,3000000,6432,1,4000000,7115,4
2018-01-01 01:02:20,4000000,6662,0,4000000,7238,6
2018-01-01 01:02:30,4000000,6743,0,3000000,7214,3
2018-01-01 01:02:40,4000000,6646,1,4000000,7039,3
2018-01-01 01:02:50,4000000,6645,2,4000000,7388,3
2018-01-01 01:03:00,4000000,6663,1,4000000,7198,3
2018-01-01 01:03:10,4000000,6628,1,4000000,7319,2
2018-01-01 01:03:20,4000000,6559,0,4000000,7146,3
2018-01-01 01:03:30,4000000,6501,0,4000000,7211,5
2018-01-01 01:03:40,4000000,6583,2,3000000,7063,5
2018-01-01 01:03:50,4000000,6530,0,4000000,7080,4
2018-01-01 01:04:00,4000000,6564,2,4000000,7113,5
2018-01-01 01:04:10,4000000,6618,1,4000000,7191,3
2018-01-01 01:04:20,3000000,6551,0,4000000,6958,3
2018-01-01 01:04:30,4000000,6652,1,4000000,7239,5
2018-01-01 01:04:40,4000000,6680,1,3000000,7019,4
2018-01-01 01:04:50,4000000,6592,1,4000000,7100,3
2018-01-01 01:05:00,4000000,6530,1,4000000,6938,5
2018-01-01 01:05:10,4000000,6548,0,4000000,7238,4
2018-01-01 01:05:20,4000000,6425,1,4000000,7095,4
2018-01-01 01:05:30,4000000,6635,1,3000000,6946,5
2018-01-01 01:05:40,3000000,6464,1,4000000,6957,4
2018-01-01 01:05:50,4000000,6818,2,4000000,7298,5
2018-01-01 01:06:00,4000000,6651,0,4000000,7051,5
2018-01-01 01:06:10,4000000,6499,0,4000000,7098,4
2018-01-01 01:06:20,4000000,6696,1,3000000,6961,4
2018-01-01 01:06:30,4000000,6636,2,4000000,7162,2
2018-01-01 01:06:40,4000000,6666,0,4000000,7147,6
2018-01-01 01:06:50,4000000,6794,1,4000000,7191,3
2018-01-01 01:07:00,4000000,6614,1,4000000,7119,9
2018-01-01 01:07:10,4000000,6744,0,4000000,7071,6
2018-01-01 01:07:20,4000000,6798,2,4000000,7232,3
2018-01-01 01:07:30,4000000,6972,1,3000000,7552,2
2018-01-01 01:07:40,4000000,6810,0,4000000,7290,4
2018-01-01 01:07:50,4000000,6793,1,4000000,7216,6
2018-01-01 01:08:00,4000000,6626,1,4000000,6909,4
2018-01-01 01:08:10,3000000,6466,2,4000000,7103,5
2018-01-01 01:08:20,4000000,6620,1,3000000,7075,2
2018-01-01 01:08:30,4000000,6824,0,4000000,7181,4
2018-01-01 01:08:40,4000000,6551,1,4000000,7155,5
2018-01-01 01:08:50,4000000,8690,0,4000000,8598,3
2018-01-01 01:09:00,4000000,6766,0,4000000,7343,3
2018-01-01 01:09:10,4000000,6652,2,3000000,7093,2
2018-01-01 01:09:20,4000000,6800,1,4000000,7206,3
2018-01-01 01:09:30,4000000,6539,0,4000000,7153,6
2018-01-01 01:09:40,4000000,8508,1,3000000,8382,5
2018-01-01 01:09:50,3000000,11146,0,4000000,10999,1
2018-01-01 01:10:00,4000000,6494,0,4000000,7088,5
2018-01-01 01:10:10,4000000,6806,2,4000000,7214,6
2018-01-01 01:10:20,3000000,11172,1,3000000,10753,1
2018-01-01 01:10:30,4000000,7870,0,4000000,8542,5
2018-01-01 01:10:40,4000000,6703,1,4000000,7286,3
2018-01-01 01:10:50,4000000,6494,1,3000000,6950,6
2018-01-01 01:11:00,4000000,6520,0,4000000,7047,6
2018-01-01 01:11:10,3000000,9378,3,4000000,9580,2
2018-01-01 01:11:20,4000000,9803,0,3000000,9845,4
2018-01-01 01:11:30,4000000,6617,1,4000000,7163,7
2018-01-01 01:11:40,4000000,6996,0,4000000,7340,5
2018-01-01 01:11:50,4000000,10740,1,3000000,10479,2
2018-01-01 01:12:00,3000000,7570,0,4000000,8092,4
2018-01-01 01:12:10,5000000,7524,3,4000000,8008,4
2018-01-01 01:12:20,3000000,13408,1,3000000,12529,0
2018-01-01 01:12:30,3000000,11442,1,4000000,10918,1
2018-01-01 01:12:40,4000000,8053,0,3000000,8763,5
2018-01-01 01:12:50,3000000,13270,0,4000000,12287,0
2018-01-01 01:13:00,3000000,11823,1,3000000,11254,1
2018-01-01 01:13:10,4000000,7806,2,4000000,8032,3
2018-01-01 01:13:20,4000000,7371,1,4000000,7929,4
2018-01-01 01:13:30,3000000,13276,1,3000000,12393,0
2018-01-01 01:13:40,4000000,8660,0,4000000,8946,2
2018-01-01 01:13:50,4000000,10662,0,3000000,10635,1
2018-01-01 01:14:00,4000000,7183,1,4000000,7690,6
2018-01-01 01:14:10,4000000,6646,1,4000000,7207,9
2018-01-01 01:14:20,4000000,6690,3,4000000,7009,5
