@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 00:41:00,3.44,0.006,0,34867
2018-01-01 00:42:00,7.327,0.012,68.713,59118
2018-01-01 00:43:00,61.736,0.11,0,60818
2018-01-01 00:44:00,7.624,0.022,0,67008
2018-01-01 00:45:00,9.266,0.012,0,56602
2018-01-01 00:46:00,8.529,0.017,0,63874
2018-01-01 00:47:00,52.545,0.097,0,54040
2018-01-01 00:48:00,4.978,0.008,0,23538
2018-01-01 00:49:00,14.765,0.037,0,46227
2018-01-01 00:50:00,5.365,0.011,0,64153
2018-01-01 00:51:00,6.694,0.011,0,59081
2018-01-01 00:52:00,5.333,0.009,0,35444
2018-01-01 00:53:00,7.789,0.012,0,106542
2018-01-01 00:54:00,6.5,0.016,412.366,62620
2018-01-01 00:55:00,7.101,0.011,0,11157
2018-01-01 00:56:00,5.708,0.009,137.156,57595
2018-01-01 00:57:00,7.148,0.013,0,84739
2018-01-01 00:58:00,6.364,0.012,0,85315
2018-01-01 00:59:00,14.651,0.086,137.271,120716
2018-01-01 01:00:00,5.488,0.011,68.684,61306
2018-01-01 01:01:00,13.838,0.034,0,63750
2018-01-01 01:02:00,20.941,0.048,0,59915
2018-01-01 01:03:00,30.329,0.04,963.643,45977
2018-01-01 01:04:00,7.975,0.021,0,58508
2018-01-01 01:05:00,5.076,0.01,1675,30894
2018-01-01 01:06:00,7.289,0.011,0,53722
2018-01-01 01:07:00,5.698,0.01,0,58279
2018-01-01 01:08:00,13.296,0.024,0,84440
2018-01-01 01:09:00,35.446,0.077,0,37417
2018-01-01 01:10:00,5.808,0.01,0,60279
2018-01-01 01:11:00,14.511,0.023,0,83143
2018-01-01 01:12:00,17.679,0.033,0,61340
2018-01-01 01:13:00,5.83,0.009,0,34023
2018-01-01 01:14:00,8.819,0.025,0,42493
2018-01-01 01:15:00,8.203,0.016,0,85008
2018-01-01 01:16:00,18.807,0.036,0,38166
2018-01-01 01:17:00,8.051,0.011,0,56561
2018-01-01 01:18:00,18.593,0.034,1072,92782
2018-01-01 01:19:00,9.228,0.02,0,45362
2018-01-01 01:20:00,6.545,0.01,0,10717
2018-01-01 01:21:00,11.009,0.021,548.809,59289
2018-01-01 01:22:00,7.612,0.013,0,60035
2018-01-01 01:23:00,8.449,0.013,137.271,58850
2018-01-01 01:24:00,54.086,0.127,0,62050
2018-01-01 01:25:00,4.819,0.013,68.759,67618
2018-01-01 01:26:00,9.021,0.014,68.748,58342
2018-01-01 01:27:00,7.494,0.01,68.829,56528
2018-01-01 01:28:00,16.038,0.028,0,36312
2018-01-01 01:29:00,8.916,0.02,0,111569
2018-01-01 01:30:00,9.314,0.021,0,64021
2018-01-01 01:31:00,5.191,0.008,0,11203
2018-01-01 01:32:00,8.352,0.013,0,58508
2018-01-01 01:33:00,9.037,0.016,0,102454
2018-01-01 01:34:00,5.152,0.011,0,13911
2018-01-01 01:35:00,8.327,0.014,0,42663
2018-01-01 01:36:00,10.125,0.022,1677,79960
2018-01-01 01:37:00,7.556,0.015,0,59162
2018-01-01 01:38:00,3.83,0.006,0,10474
2018-01-01 01:39:00,9.425,0.023,68.426,63014
2018-01-01 01:40:00,8.04,0.013,0,108090
2018-01-01 01:41:00,23.103,0.041,0,11266
2018-01-01 01:42:00,5.737,0.01,0,58794
2018-01-01 01:43:00,28.481,0.052,0,107864
2018-01-01 01:44:00,5.949,0.012,0,62081
2018-01-01 01:45:00,6.355,0.015,684.635,15846
2018-01-01 01:46:00,32,0.05,0,58577
2018-01-01 01:47:00,10.275,0.018,0,105308
2018-01-01 01:48:00,3.44,0.006,0,10975
2018-01-01 01:49:00,7.342,0.018,0,62135
2018-01-01 01:50:00,35.171,0.065,0,65744
2018-01-01 01:51:00,11.439,0.02,0,35969
2018-01-01 01:52:00,6.126,0.011,0,49415
2018-01-01 01:53:00,20.8,0.03,1677,55808
2018-01-01 01:54:00,7.597,0.018,0,87186
2018-01-01 01:55:00,7.742,0.012,0,58205
2018-01-01 01:56:00,10.941,0.018,0,10569
2018-01-01 01:57:00,9.496,0.02,0,108712
2018-01-01 01:58:00,14.857,0.024,1275,36033
2018-01-01 01:59:00,8.354,0.021,1144,40158
2018-01-01 02:00:00,8.595,0.017,0,62626
2018-01-01 02:01:00,14.319,0.033,481.074,108993
2018-01-01 02:02:00,11.467,0.017,0,59540
2018-01-01 02:03:00,3.625,0.006,0,10390
2018-01-01 02:04:00,7.692,0.018,0,59567
2018-01-01 02:05:00,7.679,0.014,0,74768
2018-01-01 02:06:00,5.645,0.01,412.228,25831
2018-01-01 02:07:00,45.176,0.077,0,58223
2018-01-01 02:08:00,6.667,0.012,1406,51436
2018-01-01 02:09:00,111.278,0.269,0,87359
2018-01-01 02:10:00,6.437,0.009,1007,10275
2018-01-01 02:11:00,17.404,0.033,0,61711
2018-01-01 02:12:00,32.441,0.074,0,85161
2018-01-01 02:13:00,15.686,0.027,0,59118
2018-01-01 02:14:00,13.438,0.034,0,65652
2018-01-01 02:15:00,9.171,0.019,0,84383
2018-01-01 02:16:00,8.492,0.019,1476,38707
2018-01-01 02:17:00,7.636,0.014,0,59148
2018-01-01 02:18:00,14.81,0.021,0,57610
2018-01-01 02:19:00,28.754,0.059,0,59520
2018-01-01 02:20:00,4.911,0.008,0,54685
2018-01-01 02:21:00,4.615,0.008,0,45573
2018-01-01 02:22:00,4.871,0.008,0,38202
2018-01-01 02:23:00,10.125,0.022,0,51011
2018-01-01 02:24:00,12.175,0.028,825.911,56593
2018-01-01 02:25:00,34.138,0.066,0,59996
2018-01-01 02:26:00,6.667,0.012,0,84684
2018-01-01 02:27:00,42.593,0.077,0,59736
2018-01-01 02:28:00,8.655,0.017,11799,20447
2018-01-01 02:29:00,8.482,0.024,617.772,116570
2018-01-01 02:30:00,8.225,0.02,274.358,42668
2018-01-01 02:31:00,6.178,0.009,68.636,58984
2018-01-01 02:32:00,5.774,0.01,687.681,60642
2018-01-01 02:33:00,7.782,0.014,754.644,83946
2018-01-01 02:34:00,9.754,0.019,0,58738
2018-01-01 02:35:00,7.837,0.013,0,10751
2018-01-01 02:36:00,6.716,0.012,0,57423
2018-01-01 02:37:00,14.655,0.028,0,61280
2018-01-01 02:38:00,8.44,0.014,0,41542
2018-01-01 02:39:00,7.129,0.018,0,56765
2018-01-01 02:40:00,8.515,0.014,0,57950
2018-01-01 02:41:00,11.265,0.018,342.547,58674
2018-01-01 02:42:00,5.698,0.01,0,59118
2018-01-01 02:43:00,13.333,0.02,0,35704
2018-01-01 02:44:00,12.278,0.03,0,112674
2018-01-01 02:45:00,5.168,0.01,0,36828
2018-01-01 02:46:00,8.729,0.025,0,44852
2018-01-01 02:47:00,6,0.009,0,83033
2018-01-01 02:48:00,17.897,0.035,0,84926
2018-01-01 02:49:00,5.959,0.01,0,11430
2018-01-01 02:50:00,14.099,0.024,480.933,58775
2018-01-01 02:51:00,7.888,0.014,0,95748
2018-01-01 02:52:00,5.081,0.006,0,9392
2018-01-01 02:53:00,20.042,0.032,0,43650
2018-01-01 02:54:00,8.406,0.019,0,88281
2018-01-01 02:55:00,64.505,0.111,0,33638
2018-01-01 02:56:00,5.239,0.01,0,57219
2018-01-01 02:57:00,8.286,0.014,1071,58543
2018-01-01 02:58:00,6.545,0.011,0,60157
2018-01-01 02:59:00,8.033,0.016,0,62539
2018-01-01 03:00:00,7.477,0.016,1944,61603
2018-01-01 03:01:00,5.831,0.012,0,60401
2018-01-01 03:02:00,6.069,0.009,0,58820
2018-01-01 03:03:00,5.126,0.009,0,58170
2018-01-01 03:04:00,13.418,0.025,824.11,60024
2018-01-01 03:05:00,19.702,0.031,0,80345
2018-01-01 03:06:00,6.614,0.011,0,55744
2018-01-01 03:07:00,10.442,0.017,0,10623
2018-01-01 03:08:00,6.667,0.01,618.523,44765
2018-01-01 03:09:00,45.919,0.114,1273,81259
2018-01-01 03:10:00,5.234,0.008,0,11270
2018-01-01 03:11:00,9.4,0.016,1005,53909
2018-01-01 03:12:00,10.796,0.019,0,105490
2018-01-01 03:13:00,7.52,0.013,0,59150
2018-01-01 03:14:00,53.654,0.12,68.61,14539
2018-01-01 03:15:00,5.778,0.011,752.69,60207
2018-01-01 03:16:00,27.61,0.057,0,111460
2018-01-01 03:17:00,4.698,0.007,0,10000
2018-01-01 03:18:00,8.822,0.016,0,60251
2018-01-01 03:19:00,9.194,0.021,0,109158
2018-01-01 03:20:00,7.78,0.014,1273,58902
2018-01-01 03:21:00,4.916,0.011,0,15058
2018-01-01 03:22:00,43.883,0.101,274.095,61497
2018-01-01 03:23:00,9.208,0.015,685.925,81119
2018-01-01 03:24:00,7.504,0.016,0,14440
2018-01-01 03:25:00,34.731,0.061,0,44059
2018-01-01 03:26:00,28.746,0.057,0,73797
2018-01-01 03:27:00,47.757,0.092,0,59157
2018-01-01 03:28:00,7.238,0.013,0,58808
2018-01-01 03:29:00,8.268,0.023,686.471,41430
2018-01-01 03:30:00,22.877,0.044,411.555,109520
2018-01-01 03:31:00,4.7,0.009,274.6,38079
2018-01-01 03:32:00,6.931,0.012,0,35326
2018-01-01 03:33:00,23.723,0.04,0,107230
2018-01-01 03:34:00,5.946,0.011,0,61373
2018-01-01 03:35:00,10.418,0.016,0,10403
2018-01-01 03:36:00,11.771,0.021,0,60394
2018-01-01 03:37:00,9,0.017,0,100126
2018-01-01 03:38:00,43.309,0.059,0,10381
2018-01-01 03:39:00,25.089,0.066,0,66845
2018-01-01 03:40:00,22.036,0.041,0,62833
2018-01-01 03:41:00,18.194,0.028,481.963,53051
2018-01-01 03:42:00,57.319,0.09,0,34130
2018-01-01 03:43:00,38.682,0.057,0,56743
2018-01-01 03:44:00,5.283,0.014,0,88081
2018-01-01 03:45:00,25.429,0.048,0,60680
2018-01-01 03:46:00,9.719,0.019,0,15158
2018-01-01 03:47:00,6.211,0.012,549.937,86800
2018-01-01 03:48:00,6.757,0.012,0,57788
2018-01-01 03:49:00,13.098,0.022,0,59031
2018-01-01 03:50:00,31.695,0.056,0,60296
2018-01-01 03:51:00,6.542,0.012,0,60849
2018-01-01 03:52:00,4.638,0.007,0,54746
2018-01-01 03:53:00,11.086,0.02,0,55806
2018-01-01 03:54:00,7.38,0.018,274.75,34478
2018-01-01 03:55:00,7.933,0.016,1140,77851
2018-01-01 03:56:00,6.387,0.013,0,14150
2018-01-01 03:57:00,6.361,0.009,0,46435
2018-01-01 03:58:00,8.035,0.016,274.969,80557
2018-01-01 03:59:00,44.591,0.112,1880,64110
2018-01-01 04:00:00,6.881,0.014,480.308,59167
2018-01-01 04:01:00,19.453,0.045,274.496,64067
2018-01-01 04:02:00,9.556,0.017,137.484,60149
2018-01-01 04:03:00,7.551,0.011,0,57212
2018-01-01 04:04:00,12.806,0.029,343.408,61237
2018-01-01 04:05:00,7.077,0.012,0,60007
2018-01-01 04:06:00,6.374,0.01,0,58865
2018-01-01 04:07:00,10.51,0.018,137.139,56650
2018-01-01 04:08:00,24.523,0.044,0,57792
2018-01-01 04:09:00,6.489,0.015,137.087,57231
2018-01-01 04:10:00,21.287,0.031,1879,40996
2018-01-01 04:11:00,13.321,0.024,618.42,45093
2018-01-01 04:12:00,6.921,0.015,3763,48511
2018-01-01 04:13:00,19.373,0.033,342.805,54701
2018-01-01 04:14:00,8.177,0.015,0,60514
2018-01-01 04:15:00,30.468,0.072,755.15,62080
2018-01-01 04:16:00,6.912,0.013,274.945,84846
2018-01-01 04:17:00,7.617,0.015,684.864,37387
2018-01-01 04:18:00,6.614,0.011,1208,58442
2018-01-01 04:19:00,17.818,0.039,3084,62209
2018-01-01 04:20:00,7.719,0.015,1674,58932
2018-01-01 04:21:00,10.871,0.015,2876,56990
2018-01-01 04:22:00,34.647,0.081,1138,61605
2018-01-01 04:23:00,10.578,0.024,137.704,60514
2018-01-01 04:24:00,19.324,0.046,1473,59440
2018-01-01 04:25:00,8.667,0.012,891.926,42680
2018-01-01 04:26:00,22.642,0.04,206.547,44779
2018-01-01 04:27:00,6.233,0.013,275.119,65556
2018-01-01 04:28:00,5.238,0.007,0,10182
2018-01-01 04:29:00,8.357,0.024,2616,84253
2018-01-01 04:30:00,8.838,0.016,0,82471
2018-01-01 04:31:00,7.694,0.02,0,66798
2018-01-01 04:32:00,6.147,0.01,0,9732
2018-01-01 04:33:00,8.093,0.012,0,58200
2018-01-01 04:34:00,9.855,0.023,0,109760
2018-01-01 04:35:00,7.391,0.011,342.475,10301
2018-01-01 04:36:00,18.101,0.03,1277,59190
2018-01-01 04:37:00,8.079,0.014,0,106962
2018-01-01 04:38:00,8.98,0.015,3750,55239
2018-01-01 04:39:00,9.921,0.025,1544,14301
2018-01-01 04:40:00,23.486,0.043,2274,57375
2018-01-01 04:41:00,7.279,0.014,68.728,80540
2018-01-01 04:42:00,7.537,0.012,2145,10320
2018-01-01 04:43:00,8.185,0.015,889.542,44838
2018-01-01 04:44:00,10.145,0.023,274.911,76446
2018-01-01 04:45:00,13.04,0.033,480.127,86340
2018-01-01 04:46:00,5.769,0.01,0,12075
2018-01-01 04:47:00,9.16,0.015,2281,59515
2018-01-01 04:48:00,26.173,0.056,206.486,109225
2018-01-01 04:49:00,33.419,0.096,1678,82614
2018-01-01 04:50:00,4.216,0.005,0,8983
2018-01-01 04:51:00,37.261,0.069,0,59667
2018-01-01 04:52:00,10.796,0.02,273.911,108000
2018-01-01 04:53:00,9.701,0.014,0,10249
2018-01-01 04:54:00,7.066,0.016,68.811,62428
2018-01-01 04:55:00,12.964,0.024,68.708,104135
2018-01-01 04:56:00,6.522,0.01,686.327,42426
2018-01-01 04:57:00,7.03,0.012,1810,10392
2018-01-01 04:58:00,8.12,0.018,1472,65518
2018-01-01 04:59:00,71.396,0.166,205.821,51388
2018-01-01 05:00:00,22.239,0.041,205.786,32422
2018-01-01 05:01:00,8.815,0.024,2480,88126
2018-01-01 05:02:00,11.294,0.019,890.658,58945
2018-01-01 05:03:00,7.969,0.017,4483,61626
2018-01-01 05:04:00,8.819,0.019,1610,59565
2018-01-01 05:05:00,42.017,0.085,1340,61564
2018-01-01 05:06:00,6.159,0.013,0,62560
2018-01-01 05:07:00,12.279,0.018,1945,57330
2018-01-01 05:08:00,5.426,0.01,480.852,60710
2018-01-01 05:09:00,6.769,0.016,961.462,82357
2018-01-01 05:10:00,7.322,0.014,548.786,59555
2018-01-01 05:11:00,5.911,0.009,2012,10998
2018-01-01 05:12:00,27.54,0.052,0,50218
2018-01-01 05:13:00,6.971,0.012,1946,62594
2018-01-01 05:14:00,62.217,0.173,2545,50370
2018-01-01 05:15:00,4.736,0.01,274.485,55956
2018-01-01 05:16:00,12.701,0.033,3150,62000
2018-01-01 05:17:00,11.927,0.022,0,84271
2018-01-01 05:18:00,5.126,0.009,0,35170
2018-01-01 05:19:00,7.866,0.016,0,36368
2018-01-01 05:20:00,9.774,0.017,0,108179
2018-01-01 05:21:00,4.471,0.006,0,9723
2018-01-01 05:22:00,14.021,0.023,480.027,58597
2018-01-01 05:23:00,9.818,0.018,0,101880
2018-01-01 05:24:00,46.16,0.144,2809,48564
2018-01-01 05:25:00,5.545,0.009,0,55263
2018-01-01 05:26:00,5.51,0.009,0,34268
2018-01-01 05:27:00,17.495,0.029,274.244,89986
2018-01-01 05:28:00,5.628,0.011,962.309,45108
2018-01-01 05:29:00,25.547,0.059,274.611,15420
2018-01-01 05:30:00,7.944,0.019,1005,70517
2018-01-01 05:31:00,44.806,0.1,1670,81339
2018-01-01 05:32:00,41.818,0.077,962.269,11075
2018-01-01 05:33:00,7.758,0.013,3426,59043
2018-01-01 05:34:00,11,0.025,412.591,110803
2018-01-01 05:35:00,7.769,0.014,1005,58850
2018-01-01 05:36:00,5.208,0.009,0,36284
2018-01-01 05:37:00,7.96,0.013,1339,58399
2018-01-01 05:38:00,8.598,0.015,68.716,59791
2018-01-01 05:39:00,13.256,0.027,616.429,60064
2018-01-01 05:40:00,8.618,0.018,137.473,60144
2018-01-01 05:41:00,4.812,0.011,0,61487
2018-01-01 05:42:00,10.78,0.021,756.735,58314
2018-01-01 05:43:00,9.667,0.018,550.006,45789
2018-01-01 05:44:00,9.727,0.023,1275,47505
2018-01-01 05:45:00,30.097,0.062,1875,47821
2018-01-01 05:46:00,24.294,0.044,0,54445
2018-01-01 05:47:00,21.126,0.037,0,56448
2018-01-01 05:48:00,8.533,0.015,0,58929
2018-01-01 05:49:00,8.393,0.016,68.754,60159
2018-01-01 05:50:00,10.642,0.019,1946,34686
2018-01-01 05:51:00,60.082,0.099,0,59103
2018-01-01 05:52:00,9.861,0.017,0,107283
2018-01-01 05:53:00,5.098,0.009,0,11103
2018-01-01 05:54:00,9.824,0.022,0,62477
2018-01-01 05:55:00,21.66,0.039,0,97907
2018-01-01 05:56:00,14.634,0.02,0,40246
2018-01-01 05:57:00,8.082,0.013,0,57045
2018-01-01 05:58:00,33.948,0.065,0,56717
2018-01-01 05:59:00,5.795,0.012,0,61887
2018-01-01 06:00:00,3.828,0.009,0,34391
2018-01-01 06:01:00,8.737,0.015,0,28307
2018-01-01 06:02:00,7.687,0.015,0,81473
2018-01-01 06:03:00,11.897,0.023,1539,50038
2018-01-01 06:04:00,10.33,0.02,1475,58340
2018-01-01 06:05:00,7.262,0.012,0,58821
2018-01-01 06:06:00,9.219,0.016,0,60750
2018-01-01 06:07:00,6.647,0.015,481.579,72962
2018-01-01 06:08:00,9.6,0.014,0,58327
2018-01-01 06:09:00,25.897,0.068,0,41148
2018-01-01 06:10:00,7.49,0.013,0,107861
2018-01-01 06:11:00,5.268,0.007,0,11396
2018-01-01 06:12:00,4.485,0.007,0,54444
2018-01-01 06:13:00,19.04,0.032,0,102360
2018-01-01 06:14:00,55.808,0.117,0,31556
2018-01-01 06:15:00,4.98,0.012,2823,47654
2018-01-01 06:16:00,9.128,0.023,1206,52069
2018-01-01 06:17:00,32.679,0.058,0,49167
2018-01-01 06:18:00,7.115,0.012,0,55482
2018-01-01 06:19:00,18.459,0.038,0,61216
2018-01-01 06:20:00,48.557,0.093,205.571,83781
2018-01-01 06:21:00,8.118,0.014,2615,59339
2018-01-01 06:22:00,20.974,0.04,342.876,36498
2018-01-01 06:23:00,6.351,0.01,0,58897
2018-01-01 06:24:00,10.238,0.024,2944,62429
2018-01-01 06:25:00,5.051,0.008,0,57873
2018-01-01 06:26:00,32.037,0.058,0,60073
2018-01-01 06:27:00,13.03,0.022,0,79100
2018-01-01 06:28:00,20.133,0.04,822.352,58357
2018-01-01 06:29:00,19.503,0.047,0,39566
2018-01-01 06:30:00,11.127,0.02,0,30948
2018-01-01 06:31:00,11.628,0.025,68.702,81248
2018-01-01 06:32:00,4.252,0.01,0,38020
2018-01-01 06:33:00,5.082,0.009,1673,46451
2018-01-01 06:34:00,7.115,0.016,0,59884
2018-01-01 06:35:00,12.2,0.02,3090,57565
2018-01-01 06:36:00,6.598,0.011,753.382,33910
2018-01-01 06:37:00,13.631,0.023,0,58568
2018-01-01 06:38:00,21.635,0.042,0,108531
2018-01-01 06:39:00,6.928,0.018,275.327,64194
2018-01-01 06:40:00,5.321,0.01,3424,35117
2018-01-01 06:41:00,9.542,0.015,2013,57565
2018-01-01 06:42:00,12.167,0.02,2284,57028
2018-01-01 06:43:00,4.941,0.008,1142,55332
2018-01-01 06:44:00,7.2,0.019,1008,63314
2018-01-01 06:45:00,11.391,0.018,0,52931
2018-01-01 06:46:00,8.719,0.019,137.375,45948
2018-01-01 06:47:00,6.52,0.011,68.495,45819
2018-01-01 06:48:00,10.414,0.02,0,47104
2018-01-01 06:49:00,7.577,0.024,2620,88124
2018-01-01 06:50:00,7.842,0.013,0,35372
2018-01-01 06:51:00,4,0.007,68.578,34222
2018-01-01 06:52:00,13.071,0.025,0,107069
2018-01-01 06:53:00,12.18,0.018,0,59783
2018-01-01 06:54:00,4.712,0.012,0,14711
2018-01-01 06:55:00,12.495,0.02,0,83358
2018-01-01 06:56:00,7.172,0.01,0,82549
2018-01-01 06:57:00,4.742,0.008,0,34978
2018-01-01 06:58:00,25.109,0.043,617.85,55376
2018-01-01 06:59:00,26.158,0.067,68.757,62243
2018-01-01 07:00:00,9.088,0.017,0,58092
2018-01-01 07:01:00,43.504,0.088,0,49396
2018-01-01 07:02:00,6.32,0.011,754.833,41950
2018-01-01 07:03:00,7.01,0.012,0,47559
2018-01-01 07:04:00,9.949,0.028,0,68983
2018-01-01 07:05:00,10.531,0.015,274.37,19961
2018-01-01 07:06:00,6.933,0.01,0,89075
2018-01-01 07:07:00,10.491,0.02,1547,52526
2018-01-01 07:08:00,8.049,0.011,0,33693
2018-01-01 07:09:00,7.268,0.017,0,86392
2018-01-01 07:10:00,17.867,0.036,1475,83858
2018-01-01 07:11:00,9.87,0.015,0,58978
2018-01-01 07:12:00,6.207,0.009,1071,9775
2018-01-01 07:13:00,40.045,0.06,0,58686
2018-01-01 07:14:00,10.605,0.031,1073,110185
2018-01-01 07:15:00,8.305,0.031,1613,36629
2018-01-01 07:16:00,38.707,0.064,1072,57971
2018-01-01 07:17:00,17.963,0.033,0,80114
2018-01-01 07:18:00,6.75,0.013,1542,47333
2018-01-01 07:19:00,5.102,0.011,412.142,12544
2018-01-01 07:20:00,23.119,0.046,1206,73756
2018-01-01 07:21:00,6.524,0.011,0,58911
2018-01-01 07:22:00,15.615,0.027,0,59227
2018-01-01 07:23:00,6.596,0.013,0,61177
2018-01-01 07:24:00,5.919,0.015,1948,63533
2018-01-01 07:25:00,7.68,0.016,0,62108
2018-01-01 07:26:00,12.651,0.018,0,57566
2018-01-01 07:27:00,5.212,0.009,0,59043
2018-01-01 07:28:00,15.747,0.025,479.786,80589
2018-01-01 07:29:00,8.563,0.02,618.135,15829
2018-01-01 07:30:00,7.757,0.015,1740,57078
2018-01-01 07:31:00,21.803,0.052,893.273,85757
2018-01-01 07:32:00,17.937,0.029,2078,48003
2018-01-01 07:33:00,4.396,0.008,0,43879
2018-01-01 07:34:00,20.737,0.053,1074,33840
2018-01-01 07:35:00,7.794,0.013,0,88658
2018-01-01 07:36:00,4.785,0.013,1342,12074
2018-01-01 07:37:00,10.846,0.014,0,56408
2018-01-01 07:38:00,14.545,0.024,823.351,89317
2018-01-01 07:39:00,9.583,0.023,1141,56064
2018-01-01 07:40:00,54.154,0.094,0,59695
2018-01-01 07:41:00,47.67,0.087,1138,35005
2018-01-01 07:42:00,15.769,0.027,0,107708
2018-01-01 07:43:00,17.907,0.032,686.557,59470
2018-01-01 07:44:00,7.433,0.015,0,14402
2018-01-01 07:45:00,9.033,0.023,550.607,85898
2018-01-01 07:46:00,6.165,0.011,68.65,61141
2018-01-01 07:47:00,5.126,0.009,0,33793
2018-01-01 07:48:00,21.91,0.041,0,51002
2018-01-01 07:49:00,44.138,0.086,1342,78222
2018-01-01 07:50:00,8.561,0.016,1677,28908
2018-01-01 07:51:00,6.88,0.012,0,54408
2018-01-01 07:52:00,7.01,0.011,343.063,59299
2018-01-01 07:53:00,7.301,0.013,0,59717
2018-01-01 07:54:00,13.802,0.026,0,60282
2018-01-01 07:55:00,6.582,0.012,0,59696
2018-01-01 07:56:00,13.675,0.027,754.549,84337
2018-01-01 07:57:00,57.347,0.094,0,60442
2018-01-01 07:58:00,5.072,0.008,68.532,34266
2018-01-01 07:59:00,8.026,0.021,2475,41207
2018-01-01 08:00:00,11.155,0.03,1409,106510
2018-01-01 08:01:00,9.067,0.016,0,13877
2018-01-01 08:02:00,8.288,0.015,0,82055
2018-01-01 08:03:00,8.92,0.015,548.947,49386
2018-01-01 08:04:00,47.854,0.11,1408,44724
2018-01-01 08:05:00,6.769,0.012,0,45440
2018-01-01 08:06:00,7.674,0.011,0,47441
2018-01-01 08:07:00,19.69,0.038,0,81472
2018-01-01 08:08:00,8.56,0.014,0,35439
2018-01-01 08:09:00,14.537,0.033,0,37960
2018-01-01 08:10:00,6.474,0.011,0,88807
2018-01-01 08:11:00,10.059,0.098,268760,87975
2018-01-01 08:12:00,147.043,9.639,3783000,2475000
2018-01-01 08:13:00,712.802,3.535,1209,1739000
2018-01-01 08:14:00,10.144,0.026,962.511,89027
2018-01-01 08:15:00,6.713,0.013,137.093,14124
2018-01-01 08:16:00,5.945,0.011,68.739,57260
2018-01-01 08:17:00,8.286,0.019,11345,97336
2018-01-01 08:18:00,7.438,0.024,1005,63531
2018-01-01 08:19:00,31.741,0.057,0,47422
2018-01-01 08:20:00,10.299,0.023,2414,45866
2018-01-01 08:21:00,6.891,0.012,0,63930
2018-01-01 08:22:00,5.035,0.008,0,54485
2018-01-01 08:23:00,7.17,0.018,1206,40459
2018-01-01 08:24:00,5.906,0.013,0,38321
2018-01-01 08:25:00,8.835,0.017,137.3,108070
2018-01-01 08:26:00,5.811,0.009,685.954,10383
2018-01-01 08:27:00,9.938,0.016,687.681,58426
2018-01-01 08:28:00,29.923,0.052,0,83443
2018-01-01 08:29:00,7.471,0.017,0,63153
2018-01-01 08:30:00,11.914,0.028,618.186,63589
2018-01-01 08:31:00,36.453,0.065,68.676,57476
2018-01-01 08:32:00,6.813,0.01,1274,57140
2018-01-01 08:33:00,4.364,0.007,0,57152
2018-01-01 08:34:00,7.843,0.02,3223,58217
2018-01-01 08:35:00,7.519,0.017,0,46601
2018-01-01 08:36:00,7.217,0.011,274.496,44297
2018-01-01 08:37:00,5.516,0.011,137.024,48775
2018-01-01 08:38:00,50.385,0.092,961.381,56867
