@timestamp,system.network.in.bytes,system.network.in.packets,system.network.in.dropped,system.network.out.bytes,system.network.out.packets,system.network.out.errors
2018-01-01 00:13:50,3000000,7041,2,3000000,7483,3
2018-01-01 00:14:00,4000000,7012,1,4000000,7297,7
2018-01-01 00:14:10,4000000,7158,0,4000000,7503,6
2018-01-01 00:14:20,4000000,6789,0,4000000,7282,7
2018-01-01 00:14:30,4000000,7356,2,4000000,7703,1
2018-01-01 00:14:40,4000000,7905,0,4000000,8294,5
2018-01-01 00:14:50,4000000,6692,2,4000000,7299,5
2018-01-01 00:15:00,4000000,7037,0,3000000,7386,3
2018-01-01 00:15:10,4000000,7706,0,4000000,8165,4
2018-01-01 00:15:20,4000000,6505,0,4000000,6876,6
2018-01-01 00:15:30,4000000,7210,2,4000000,7831,8
2018-01-01 00:15:40,4000000,8496,1,4000000,9065,5
2018-01-01 00:15:50,4000000,6919,0,4000000,7327,4
2018-01-01 00:16:00,4000000,6266,1,3000000,6806,6
2018-01-01 00:16:10,4000000,6801,0,4000000,7163,6
2018-01-01 00:16:20,3000000,6695,0,4000000,7140,6
2018-01-01 00:16:30,4000000,7132,1,4000000,7695,6
2018-01-01 00:16:40,4000000,6437,1,4000000,7139,4
2018-01-01 00:16:50,4000000,6862,1,4000000,7394,7
2018-01-01 00:17:00,4000000,6920,1,3000000,7575,5
2018-01-01 00:17:10,4000000,6973,0,4000000,7515,7
2018-01-01 00:17:20,4000000,6824,1,4000000,7371,9
2018-01-01 00:17:30,4000000,6564,1,4000000,7146,3
2018-01-01 00:17:40,4000000,6580,2,4000000,7087,2
2018-01-01 00:17:50,4000000,6952,1,4000000,7528,3
2018-01-01 00:18:00,4000000,6985,0,3000000,7383,6
2018-01-01 00:18:10,4000000,7058,0,4000000,7426,5
2018-01-01 00:18:20,3000000,6794,2,4000000,7214,3
2018-01-01 00:18:30,4000000,6856,0,4000000,7258,3
2018-01-01 00:18:40,4000000,7618,1,3000000,7864,5
2018-01-01 00:18:50,4000000,6613,2,4000000,7262,2
2018-01-01 00:19:00,4000000,6965,0,4000000,7708,8
2018-01-01 00:19:10,4000000,7201,0,4000000,7670,5
2018-01-01 00:19:20,4000000,6526,2,4000000,7074,5
2018-01-01 00:19:30,4000000,7542,1,4000000,7875,2
2018-01-01 00:19:40,4000000,8382,0,3000000,8922,4
2018-01-01 00:19:50,4000000,6652,2,4000000,6879,5
2018-01-01 00:20:00,3000000,8085,0,4000000,8460,3
2018-01-01 00:20:10,4000000,7532,1,4000000,8174,2
2018-01-01 00:20:20,4000000,6752,1,4000000,7352,5
2018-01-01 00:20:30,4000000,6656,1,3000000,7265,4
2018-01-01 00:20:40,4000000,8446,1,4000000,9045,5
2018-01-01 00:20:50,4000000,8066,0,4000000,8394,0
2018-01-01 00:21:00,4000000,8455,1,4000000,8764,5
2018-01-01 00:21:10,4000000,7602,2,4000000,7971,4
2018-01-01 00:21:20,4000000,6879,0,3000000,7423,7
2018-01-01 00:21:30,4000000,6639,1,4000000,6984,5
2018-01-01 00:21:40,4000000,7148,1,4000000,7569,6
2018-01-01 00:21:50,3000000,6945,0,4000000,7303,4
2018-01-01 00:22:00,4000000,6900,1,3000000,7443,6
2018-01-01 00:22:10,4000000,9345,2,4000000,9577,3
2018-01-01 00:22:20,4000000,7758,0,4000000,8067,4
2018-01-01 00:22:30,4000000,8100,1,3000000,8274,9
2018-01-01 00:22:40,3000000,7897,1,4000000,8772,1
2018-01-01 00:22:50,4000000,8398,0,3000000,8788,2
2018-01-01 00:23:00,4000000,8118,1,4000000,8699,1
2018-01-01 00:23:10,4000000,8366,2,4000000,8638,2
2018-01-01 00:23:20,4000000,7014,0,3000000,7309,5
2018-01-01 00:23:30,4000000,9028,1,4000000,9019,4
2018-01-01 00:23:40,4000000,7986,1,4000000,8553,3
2018-01-01 00:23:50,4000000,7387,1,3000000,8100,2
2018-01-01 00:24:00,3000000,9950,1,4000000,9852,2
2018-01-01 00:24:10,4000000,8709,1,3000000,8833,1
2018-01-01 00:24:20,4000000,7369,1,5000000,8062,5
2018-01-01 00:24:30,4000000,9720,0,3000000,9492,2
2018-01-01 00:24:40,3000000,7946,1,4000000,8160,2
2018-01-01 00:24:50,4000000,7939,1,3000000,8515,4
2018-01-01 00:25:00,4000000,8481,1,4000000,8610,6
2018-01-01 00:25:10,4000000,8923,2,4000000,9295,2
2018-01-01 00:25:20,4000000,7079,0,4000000,7403,5
2018-01-01 00:25:30,4000000,8756,0,3000000,8930,3
2018-01-01 00:25:40,4000000,8430,2,4000000,8794,2
2018-01-01 00:25:50,4000000,6819,0,4000000,7180,7
2018-01-01 00:26:00,3000000,9797,2,4000000,9931,2
2018-01-01 00:26:10,4000000,7750,1,3000000,7975,4
2018-01-01 00:26:20,4000000,7201,0,4000000,7932,3
2018-01-01 00:26:30,4000000,9380,0,4000000,9390,3
2018-01-01 00:26:40,4000000,8111,2,4000000,8425,4
2018-01-01 00:26:50,4000000,6911,1,4000000,7441,5
2018-01-01 00:27:00,4000000,6892,1,3000000,7289,4
2018-01-01 00:27:10,4000000,6649,1,4000000,7276,5
2018-01-01 00:27:20,4000000,8277,0,4000000,8592,5
2018-01-01 00:27:30,4000000,6609,0,4000000,7295,1
2018-01-01 00:27:40,4000000,6504,2,4000000,7178,2
2018-01-01 00:27:50,4000000,7952,1,3000000,8310,4
2018-01-01 00:28:00,4000000,8542,1,4000000,8813,5
2018-01-01 00:28:10,4000000,6808,0,4000000,7144,3
2018-01-01 00:28:20,4000000,6802,0,4000000,7365,3
2018-01-01 00:28:30,4000000,8004,0,4000000,8253,2
2018-01-01 00:28:40,4000000,6694,3,3000000,7073,3
2018-01-01 00:28:50,4000000,7222,0,4000000,7973,2
2018-01-01 00:29:00,4000000,7410,1,4000000,7851,1
2018-01-01 00:29:10,4000000,7278,0,4000000,7674,5
2018-01-01 00:29:20,4000000,6820,0,4000000,7339,5
2018-01-01 00:29:30,4000000,6742,1,3000000,7237,5
2018-01-01 00:29:40,3000000,6766,2,4000000,7371,3
2018-01-01 00:29:50,4000000,6769,1,4000000,7257,6
2018-01-01 00:30:00,4000000,7107,0,4000000,7604,6
2018-01-01 00:30:10,4000000,8077,1,4000000,8354,7
2018-01-01 00:30:20,4000000,6639,0,4000000,7351,4
2018-01-01 00:30:30,4000000,6790,1,4000000,7395,3
2018-01-01 00:30:40,4000000,7765,2,3000000,8122,4
2018-01-01 00:30:50,4000000,6810,0,4000000,7175,3
2018-01-01 00:31:00,4000000,6938,0,4000000,7197,4
2018-01-01 00:31:10,4000000,8442,0,4000000,9107,4
2018-01-01 00:31:20,4000000,6883,1,4000000,7442,5
2018-01-01 00:31:30,4000000,6786,1,4000000,7294,7
2018-01-01 00:31:40,4000000,6675,0,3000000,7220,2
2018-01-01 00:31:50,4000000,6580,0,4000000,7335,3
2018-01-01 00:32:00,4000000,6868,0,4000000,7227,2
2018-01-01 00:32:10,3000000,6584,1,4000000,7332,4
2018-01-01 00:32:20,4000000,6736,0,4000000,7100,3
2018-01-01 00:32:30,4000000,6882,2,4000000,7377,6
2018-01-01 00:32:40,4000000,7194,1,4000000,7941,5
2018-01-01 00:32:50,4000000,6645,0,3000000,7280,5
2018-01-01 00:33:00,4000000,6522,1,4000000,7196,7
2018-01-01 00:33:10,4000000,6619,1,4000000,7012,6
2018-01-01 00:33:20,4000000,7081,1,4000000,7713,4
2018-01-01 00:33:30,4000000,6637,1,4000000,7137,5
2018-01-01 00:33:40,4000000,7530,1,4000000,7990,8
2018-01-01 00:33:50,4000000,6592,0,3000000,7151,1
2018-01-01 00:34:00,4000000,6990,0,4000000,7752,5
2018-01-01 00:34:10,4000000,7460,3,4000000,7849,3
2018-01-01 00:34:20,4000000,6933,1,4000000,7410,5
2018-01-01 00:34:30,3000000,6917,1,4000000,7229,8
2018-01-01 00:34:40,4000000,7360,0,4000000,7934,4
2018-01-01 00:34:50,4000000,6784,0,3000000,7141,5
2018-01-01 00:35:00,4000000,7610,0,4000000,7921,6
2018-01-01 00:35:10,4000000,8174,3,4000000,8603,5
2018-01-01 00:35:20,4000000,6605,1,4000000,7190,4
2018-01-01 00:35:30,4000000,7914,1,3000000,8255,4
2018-01-01 00:35:40,4000000,7849,0,4000000,8495,5
2018-01-01 00:35:50,4000000,6835,0,4000000,7257,3
2018-01-01 00:36:00,4000000,6682,1,4000000,7334,5
2018-01-01 00:36:10,4000000,8569,1,4000000,8757,3
2018-01-01 00:36:20,3000000,7661,1,4000000,8256,4
2018-01-01 00:36:30,4000000,7913,1,3000000,8284,4
2018-01-01 00:36:40,4000000,8183,0,4000000,8671,2
2018-01-01 00:36:50,4000000,7121,0,4000000,7651,6
2018-01-01 00:37:00,4000000,6756,2,4000000,7258,7
2018-01-01 00:37:10,4000000,6962,2,4000000,7201,7
2018-01-01 00:37:20,4000000,7135,0,4000000,7636,4
2018-01-01 00:37:30,4000000,7085,1,3000000,7510,3
2018-01-01 00:37:40,4000000,9582,1,4000000,9575,0
2018-01-01 00:37:50,4000000,7232,0,4000000,7840,2
2018-01-01 00:38:00,3000000,8678,1,3000000,9005,3
2018-01-01 00:38:10,4000000,6833,2,4000000,7610,3
2018-01-01 00:38:20,4000000,8555,0,3000000,8920,2
2018-01-01 00:38:30,4000000,7289,1,4000000,7732,4
2018-01-01 00:38:40,4000000,8667,1,4000000,9088,5
2018-01-01 00:38:50,4000000,6593,1,4000000,7018,4
2018-01-01 00:39:00,4000000,8833,1,3000000,8936,5
2018-01-01 00:39:10,4000000,7987,1,4000000,8211,7
2018-01-01 00:39:20,4000000,7045,1,4000000,7693,6
2018-01-01 00:39:30,4000000,8315,0,4000000,8424,2
2018-01-01 00:39:40,4000000,7853,1,3000000,8331,3
2018-01-01 00:39:50,3000000,6686,1,4000000,7150,5
2018-01-01 00:40:00,4000000,10522,1,4000000,10293,5
2018-01-01 00:40:10,4000000,7441,1,4000000,7983,5
2018-01-01 00:40:20,4000000,6402,1,3000000,7061,7
2018-01-01 00:40:30,3000000,10388,0,4000000,10273,2
2018-01-01 00:40:40,4000000,7800,2,4000000,8247,5
2018-01-01 00:40:50,4000000,6709,0,3000000,6954,7
2018-01-01 00:41:00,4000000,10051,2,4000000,10126,1
2018-01-01 00:41:10,4000000,8126,0,4000000,8688,2
2018-01-01 00:41:20,4000000,6792,1,4000000,7253,6
2018-01-01 00:41:30,4000000,8383,1,3000000,8561,5
2018-01-01 00:41:40,4000000,8258,1,4000000,8712,4
2018-01-01 00:41:50,4000000,6697,0,4000000,7195,6
2018-01-01 00:42:00,3000000,10717,2,4000000,10541,2
2018-01-01 00:42:10,4000000,7377,1,4000000,7927,6
2018-01-01 00:42:20,4000000,6728,0,3000000,7194,2
2018-01-01 00:42:30,4000000,9085,1,4000000,9381,1
2018-01-01 00:42:40,4000000,7702,1,4000000,8066,4
2018-01-01 00:42:50,4000000,8025,1,3000000,8209,4
2018-01-01 00:43:00,4000000,6655,2,4000000,7106,6
2018-01-01 00:43:10,4000000,7045,0,4000000,7427,2
2018-01-01 00:43:20,4000000,7794,1,4000000,8032,8
2018-01-01 00:43:30,3000000,6658,0,4000000,7302,6
2018-01-01 00:43:40,4000000,6623,1,3000000,6921,5
2018-01-01 00:43:50,4000000,7962,2,4000000,8398,1
2018-01-01 00:44:00,4000000,7610,0,4000000,8062,1
2018-01-01 00:44:10,4000000,6757,2,4000000,7256,6
2018-01-01 00:44:20,4000000,7578,0,4000000,7869,5
2018-01-01 00:44:30,4000000,7906,0,4000000,8389,3
2018-01-01 00:44:40,4000000,6879,0,4000000,7404,9
2018-01-01 00:44:50,4000000,7756,2,3000000,8247,5
2018-01-01 00:45:00,4000000,7081,0,4000000,7548,8
2018-01-01 00:45:10,4000000,6620,1,4000000,7379,4
2018-01-01 00:45:20,4000000,7012,1,4000000,7446,5
2018-01-01 00:45:30,4000000,7619,1,4000000,7925,4
2018-01-01 00:45:40,4000000,6914,1,4000000,7533,5
2018-01-01 00:45:50,4000000,6790,0,4000000,7313,5
2018-01-01 00:46:00,4000000,7600,2,3000000,7804,2
2018-01-01 00:46:10,4000000,7022,1,4000000,7649,7
2018-01-01 00:46:20,4000000,6697,1,4000000,7034,1
2018-01-01 00:46:30,4000000,7758,0,4000000,8201,1
2018-01-01 00:46:40,4000000,8170,1,4000000,8589,5
2018-01-01 00:46:50,4000000,6285,0,4000000,7016,5
2018-01-01 00:47:00,3000000,6430,2,3000000,7078,4
2018-01-01 00:47:10,4000000,6655,0,4000000,6975,8
2018-01-01 00:47:20,4000000,5978,2,4000000,6448,6
2018-01-01 00:47:30,3000000,6484,0,3000000,6901,9
2018-01-01 00:47:40,4000000,6450,1,4000000,7072,5
2018-01-01 00:47:50,4000000,6824,1,4000000,7395,5
2018-01-01 00:48:00,4000000,7231,1,3000000,7762,2
2018-01-01 00:48:10,4000000,6504,1,4000000,6976,2
2018-01-01 00:48:20,4000000,6860,1,4000000,7393,3
2018-01-01 00:48:30,4000000,6729,1,4000000,7148,6
2018-01-01 00:48:40,4000000,6892,0,4000000,7302,5
2018-01-01 00:48:50,4000000,7025,1,4000000,7635,2
2018-01-01 00:49:00,4000000,7174,1,4000000,7801,4
2018-01-01 00:49:10,4000000,6925,1,3000000,7242,8
2018-01-01 00:49:20,4000000,6712,1,4000000,7351,4
2018-01-01 00:49:30,3000000,7217,1,4000000,7538,2
2018-01-01 00:49:40,4000000,7480,0,4000000,8226,6
2018-01-01 00:49:50,5000000,6874,2,4000000,7158,4
2018-01-01 00:50:00,3000000,7323,1,4000000,7755,7
2018-01-01 00:50:10,4000000,6779,0,4000000,7430,3
2018-01-01 00:50:20,4000000,6691,1,3000000,7107,3
2018-01-01 00:50:30,4000000,8158,1,4000000,8664,5
2018-01-01 00:50:40,4000000,7807,2,4000000,8243,2
2018-01-01 00:50:50,4000000,6748,0,4000000,7171,5
2018-01-01 00:51:00,4000000,8716,1,3000000,8910,2
2018-01-01 00:51:10,4000000,7003,1,4000000,7366,6
2018-01-01 00:51:20,4000000,6697,1,4000000,7087,5
2018-01-01 00:51:30,4000000,7357,2,4000000,7751,3
2018-01-01 00:51:40,4000000,8724,0,3000000,9003,2
2018-01-01 00:51:50,4000000,6954,0,4000000,7651,4
2018-01-01 00:52:00,3000000,8842,2,4000000,8959,4
2018-01-01 00:52:10,4000000,7306,0,4000000,8107,4
2018-01-01 00:52:20,4000000,7095,2,4000000,7215,7
2018-01-01 00:52:30,4000000,6590,1,3000000,7079,3
2018-01-01 00:52:40,4000000,7303,0,4000000,7736,4
2018-01-01 00:52:50,4000000,6937,0,4000000,7250,7
2018-01-01 00:53:00,4000000,7113,0,4000000,7730,7
2018-01-01 00:53:10,4000000,9624,2,3000000,9762,2
2018-01-01 00:53:20,4000000,7012,3,4000000,7443,8
2018-01-01 00:53:30,4000000,8564,0,4000000,8860,1
2018-01-01 00:53:40,3000000,8550,0,3000000,9215,2
2018-01-01 00:53:50,3000000,6590,0,3000000,7160,0
2018-01-01 00:54:00,4000000,8417,0,4000000,8861,2
2018-01-01 00:54:10,4000000,7596,5,4000000,8096,4
2018-01-01 00:54:20,4000000,6804,0,4000000,7394,5
2018-01-01 00:54:30,4000000,10154,0,3000000,9959,3
2018-01-01 00:54:40,4000000,8081,0,4000000,8399,2
2018-01-01 00:54:50,4000000,6910,0,4000000,7424,9
2018-01-01 00:55:00,4000000,8054,0,3000000,8257,5
2018-01-01 00:55:10,4000000,8119,3,4000000,8376,4
2018-01-01 00:55:20,4000000,6718,1,4000000,7365,5
2018-01-01 00:55:30,3000000,10223,0,3000000,10149,2
2018-01-01 00:55:40,4000000,7439,0,4000000,7853,5
2018-01-01 00:55:50,4000000,6707,0,4000000,7009,5
2018-01-01 00:56:00,3000000,10458,3,3000000,10347,3
2018-01-01 00:56:10,4000000,7942,2,4000000,8203,5
2018-01-01 00:56:20,4000000,6617,0,4000000,7137,3
2018-01-01 00:56:30,4000000,9371,0,3000000,9419,2
2018-01-01 00:56:40,4000000,8406,0,4000000,8883,1
2018-01-01 00:56:50,4000000,6621,0,4000000,6991,5
2018-01-01 00:57:00,4000000,8190,3,4000000,8516,3
2018-01-01 00:57:10,4000000,8317,1,4000000,8861,1
2018-01-01 00:57:20,4000000,6807,1,4000000,7418,5
2018-01-01 00:57:30,3000000,10498,0,3000000,10394,1
2018-01-01 00:57:40,4000000,7601,0,4000000,8109,3
2018-01-01 00:57:50,4000000,6751,2,4000000,7310,3
2018-01-01 00:58:00,4000000,9467,1,4000000,9668,2
2018-01-01 00:58:10,4000000,7272,1,3000000,7641,2
2018-01-01 00:58:20,4000000,8539,1,4000000,8624,3
2018-01-01 00:58:30,4000000,6580,0,4000000,7236,5
2018-01-01 00:58:40,4000000,6805,0,4000000,7356,6
2018-01-01 00:58:50,4000000,7989,2,4000000,8385,3
2018-01-01 00:59:00,3000000,6497,0,4000000,7075,4
2018-01-01 00:59:10,4000000,6571,1,4000000,7234,3
2018-01-01 00:59:20,4000000,7242,1,3000000,7667,5
2018-01-01 00:59:30,4000000,6830,1,4000000,7599,1
2018-01-01 00:59:40,4000000,6545,0,4000000,7064,8
2018-01-01 00:59:50,4000000,7519,2,4000000,7770,6
2018-01-01 01:00:00,4000000,8792,0,4000000,9215,2
2018-01-01 01:00:10,4000000,7416,1,4000000,7974,4
2018-01-01 01:00:20,4000000,7445,2,3000000,7997,5
2018-01-01 01:00:30,4000000,7888,0,4000000,8362,4
2018-01-01 01:00:40,4000000,6800,1,4000000,7308,5
2018-01-01 01:00:50,4000000,6992,1,4000000,7431,3
2018-01-01 01:01:00,4000000,7138,0,4000000,7801,5
2018-01-01 01:01:10,4000000,7299,3,4000000,7471,3
2018-01-01 01:01:20,4000000,6843,0,3000000,7387,3
2018-01-01 01:01:30,4000000,6816,1,4000000,7224,5
2018-01-01 01:01:40,4000000,7928,1,4000000,8264,5
2018-01-01 01:01:50,4000000,6606,0,4000000,7134,1
2018-01-01 01:02:00,4000000,7462,0,4000000,7993,5
2018-01-01 01:02:10,4000000,8318,2,4000000,8871,3
2018-01-01 01:02:20,4000000,6674,0,3000000,6970,5
2018-01-01 01:02:30,3000000,6742,1,4000000,7227,5
2018-01-01 01:02:40,4000000,6860,1,4000000,7466,3
2018-01-01 01:02:50,4000000,6610,0,4000000,7129,4
2018-01-01 01:03:00,4000000,7080,1,4000000,7400,3
2018-01-01 01:03:10,4000000,6501,2,3000000,7186,6
2018-01-01 01:03:20,4000000,6844,1,4000000,7159,7
2018-01-01 01:03:30,4000000,7208,0,4000000,7653,5
2018-01-01 01:03:40,4000000,6539,1,4000000,7332,4
2018-01-01 01:03:50,4000000,6795,1,4000000,7374,5
2018-01-01 01:04:00,4000000,6777,1,4000000,7151,3
2018-01-01 01:04:10,4000000,6816,2,4000000,7504,4
2018-01-01 01:04:20,4000000,6736,0,3000000,7219,5
2018-01-01 01:04:30,3000000,7219,1,4000000,7789,4
2018-01-01 01:04:40,4000000,6653,1,4000000,7256,3
2018-01-01 01:04:50,4000000,6594,0,4000000,7084,4
2018-01-01 01:05:00,4000000,7313,1,3000000,7778,3
2018-01-01 01:05:10,4000000,7303,1,4000000,7901,5
2018-01-01 01:05:20,4000000,6758,0,4000000,7217,3
2018-01-01 01:05:30,4000000,7599,2,4000000,8063,5
2018-01-01 01:05:40,4000000,6832,0,4000000,7254,4
2018-01-01 01:05:50,4000000,6535,1,4000000,6924,5
2018-01-01 01:06:00,4000000,7910,1,4000000,8581,4
2018-01-01 01:06:10,4000000,8038,0,3000000,8352,6
2018-01-01 01:06:20,4000000,6423,2,4000000,7104,6
2018-01-01 01:06:30,4000000,9174,0,4000000,9369,2
2018-01-01 01:06:40,4000000,6874,0,4000000,7164,7
2018-01-01 01:06:50,4000000,6531,2,4000000,7062,7
2018-01-01 01:07:00,4000000,7270,0,3000000,7707,7
2018-01-01 01:07:10,3000000,8780,1,4000000,9108,1
2018-01-01 01:07:20,4000000,6878,2,4000000,7389,8
2018-01-01 01:07:30,4000000,8981,0,4000000,9122,4
2018-01-01 01:07:40,4000000,7524,2,4000000,7905,4
2018-01-01 01:07:50,4000000,7061,0,3000000,7390,3
2018-01-01 01:08:00,4000000,6688,0,4000000,7031,6
2018-01-01 01:08:10,4000000,7389,2,4000000,7794,5
2018-01-01 01:08:20,4000000,6921,1,4000000,7528,6
2018-01-01 01:08:30,4000000,7727,1,4000000,8021,5
2018-01-01 01:08:40,4000000,9225,1,3000000,9560,3
2018-01-01 01:08:50,4000000,6615,0,4000000,7139,6
2018-01-01 01:09:00,3000000,8871,1,4000000,9306,2
2018-01-01 01:09:10,4000000,8556,2,3000000,8996,2
2018-01-01 01:09:20,4000000,6995,1,4000000,7302,5
2018-01-01 01:09:30,4000000,8487,1,4000000,8992,2
2018-01-01 01:09:40,4000000,7454,0,4000000,7774,11
2018-01-01 01:09:50,4000000,6711,0,3000000,7100,8
2018-01-01 01:10:00,4000000,8833,1,4000000,9077,4
2018-01-01 01:10:10,4000000,7156,2,4000000,7670,4
2018-01-01 01:10:20,4000000,7103,2,4000000,7581,8
2018-01-01 01:10:30,4000000,8681,0,4000000,8992,4
2018-01-01 01:10:40,4000000,6398,0,3000000,7009,4
2018-01-01 01:10:50,4000000,6728,1,4000000,7353,3
2018-01-01 01:11:00,3000000,8339,0,4000000,8606,4
2018-01-01 01:11:10,4000000,6751,3,4000000,7387,6
2018-01-01 01:11:20,4000000,7419,1,3000000,7818,6
2018-01-01 01:11:30,4000000,10728,0,4000000,10766,2
2018-01-01 01:11:40,4000000,6862,0,4000000,7239,7
2018-01-01 01:11:50,4000000,7620,1,3000000,8146,4
2018-01-01 01:12:00,3000000,9752,2,4000000,9760,2
2018-01-01 01:12:10,4000000,6671,1,4000000,7206,3
2018-01-01 01:12:20,4000000,7032,1,3000000,7699,4
2018-01-01 01:12:30,3000000,10304,0,4000000,10212,0
2018-01-01 01:12:40,4000000,7411,1,4000000,8002,5
2018-01-01 01:12:50,5000000,6946,0,4000000,7416,9
2018-01-01 01:13:00,3000000,8887,2,3000000,9044,1
2018-01-01 01:13:10,4000000,6836,0,4000000,7261,1
2018-01-01 01:13:20,4000000,7934,2,4000000,8077,4
2018-01-01 01:13:30,4000000,9803,1,3000000,9957,2
2018-01-01 01:13:40,4000000,8878,0,4000000,9152,2
2018-01-01 01:13:50,4000000,7083,0,4000000,7544,2
2018-01-01 01:14:00,4000000,10084,2,4000000,10059,0
2018-01-01 01:14:10,4000000,7801,0,3000000,8168,5
2018-01-01 01:14:20,4000000,7584,3,4000000,7694,4
