@timestamp,system.diskio.iostat.await,system.diskio.iostat.queue.avg_size,system.diskio.iostat.read.per_sec.bytes,system.diskio.iostat.write.per_sec.bytes
2018-01-01 02:38:00,7.704,0.014,823.938,56860
2018-01-01 02:39:00,7.89,0.014,1072,37448
2018-01-01 02:40:00,15.587,0.048,1002,89690
2018-01-01 02:41:00,3.774,0.007,0,34844
2018-01-01 02:42:00,8.507,0.02,5224,60078
2018-01-01 02:43:00,36.524,0.089,1873,72055
2018-01-01 02:44:00,31.69,0.075,0,57370
2018-01-01 02:45:00,6.087,0.009,0,31455
2018-01-01 02:46:00,18.319,0.037,1342,50447
2018-01-01 02:47:00,19.789,0.019,2878,45248
2018-01-01 02:48:00,54.771,0.152,3143,60252
2018-01-01 02:49:00,36.067,0.109,2883,61544
2018-01-01 02:50:00,32.541,0.04,1411,57779
2018-01-01 02:51:00,8.717,0.021,2616,61786
2018-01-01 02:52:00,47.149,0.111,4086,62968
2018-01-01 02:53:00,38.741,0.07,1072,80512
2018-01-01 02:54:00,10.173,0.028,2078,64008
2018-01-01 02:55:00,8.246,0.018,0,62166
2018-01-01 02:56:00,12,0.012,3015,53130
2018-01-01 02:57:00,7.116,0.01,0,34688
2018-01-01 02:58:00,6.698,0.019,4778,54708
2018-01-01 02:59:00,14.34,0.038,2946,55366
2018-01-01 03:00:00,9.042,0.015,3615,52947
2018-01-01 03:01:00,7.922,0.014,0,49270
2018-01-01 03:02:00,9.926,0.018,893.61,45647
2018-01-01 03:03:00,8.25,0.007,0,49707
2018-01-01 03:04:00,7.014,0.026,3420,66929
2018-01-01 03:05:00,6.906,0.012,0,59018
2018-01-01 03:06:00,47.855,0.088,1678,59597
2018-01-01 03:07:00,9.774,0.02,4151,59458
2018-01-01 03:08:00,6.667,0.006,0,53812
2018-01-01 03:09:00,8.804,0.029,1004,62578
2018-01-01 03:10:00,27.765,0.048,0,84815
2018-01-01 03:11:00,19.455,0.036,0,59383
2018-01-01 03:12:00,8.602,0.037,10003,59282
2018-01-01 03:13:00,16.101,0.043,0,70509
2018-01-01 03:14:00,29.772,0.075,1209,50191
2018-01-01 03:15:00,7.373,0.006,343.063,50186
2018-01-01 03:16:00,8.575,0.024,1339,54584
2018-01-01 03:17:00,7.224,0.021,2141,52062
2018-01-01 03:18:00,33.389,0.04,2546,50515
2018-01-01 03:19:00,6.82,0.021,480.509,39752
2018-01-01 03:20:00,7.387,0.014,0,59637
2018-01-01 03:21:00,7.532,0.014,2413,59734
2018-01-01 03:22:00,16.281,0.016,1207,54703
2018-01-01 03:23:00,6.703,0.02,1474,87042
2018-01-01 03:24:00,10,0.025,1607,60331
2018-01-01 03:25:00,22.515,0.036,1738,60413
2018-01-01 03:26:00,47.111,0.071,1740,58409
2018-01-01 03:27:00,27.627,0.075,0,39909
2018-01-01 03:28:00,15.75,0.013,0,52779
2018-01-01 03:29:00,7.696,0.024,0,61752
2018-01-01 03:30:00,11.367,0.023,6253,50025
2018-01-01 03:31:00,8.274,0.016,0,75106
2018-01-01 03:32:00,12.364,0.011,3493,42994
2018-01-01 03:33:00,17.772,0.044,0,34122
2018-01-01 03:34:00,13.764,0.037,1140,54927
2018-01-01 03:35:00,12.258,0.013,1607,54034
2018-01-01 03:36:00,5.181,0.009,68.837,58956
2018-01-01 03:37:00,10.191,0.027,3810,62690
2018-01-01 03:38:00,6.562,0.01,0,58322
2018-01-01 03:39:00,9.816,0.023,1408,59826
2018-01-01 03:40:00,34.019,0.059,3081,58064
2018-01-01 03:41:00,8.785,0.024,1879,62956
2018-01-01 03:42:00,9.818,0.009,1204,54183
2018-01-01 03:43:00,10.519,0.042,12289,59901
2018-01-01 03:44:00,6.43,0.017,1808,61688
2018-01-01 03:45:00,25.426,0.055,1138,51552
2018-01-01 03:46:00,28.727,0.032,1472,48434
2018-01-01 03:47:00,8.315,0.012,2278,52652
2018-01-01 03:48:00,51.236,0.135,3627,51988
2018-01-01 03:49:00,8.941,0.023,1809,53012
2018-01-01 03:50:00,7.461,0.011,0,77797
2018-01-01 03:51:00,61.498,0.234,2887,68068
2018-01-01 03:52:00,13.054,0.028,5223,59123
2018-01-01 03:53:00,6.617,0.012,0,36145
2018-01-01 03:54:00,5.634,0.013,0,85688
2018-01-01 03:55:00,13.274,0.035,5364,62756
2018-01-01 03:56:00,14.203,0.038,2748,75332
2018-01-01 03:57:00,11.837,0.01,1203,53870
2018-01-01 03:58:00,4.826,0.012,2605,60650
2018-01-01 03:59:00,17.173,0.038,412.263,59384
2018-01-01 04:00:00,16.056,0.019,6094,45534
2018-01-01 04:01:00,4.768,0.008,0,45967
2018-01-01 04:02:00,6.541,0.017,2485,42446
2018-01-01 04:03:00,7.443,0.015,3278,50504
2018-01-01 04:04:00,42.466,0.147,7308,53503
2018-01-01 04:05:00,8,0.013,137.346,50767
2018-01-01 04:06:00,23.808,0.041,752.47,55781
2018-01-01 04:07:00,34.353,0.029,1540,53898
2018-01-01 04:08:00,7.604,0.014,1137,59614
2018-01-01 04:09:00,26.367,0.087,137.168,69053
2018-01-01 04:10:00,12.886,0.03,1612,60399
2018-01-01 04:11:00,10.16,0.008,0,53471
2018-01-01 04:12:00,6.234,0.015,0,85080
2018-01-01 04:13:00,68.566,0.114,1743,57789
2018-01-01 04:14:00,8.336,0.015,1945,57811
2018-01-01 04:15:00,17.873,0.024,1474,46826
2018-01-01 04:16:00,13.536,0.034,3219,38694
2018-01-01 04:17:00,8.277,0.014,1074,51260
2018-01-01 04:18:00,13.887,0.012,0,48926
2018-01-01 04:19:00,25.638,0.081,4755,54854
2018-01-01 04:20:00,7.867,0.016,2074,47431
2018-01-01 04:21:00,16.811,0.021,68.78,73817
2018-01-01 04:22:00,11.135,0.021,4891,56820
2018-01-01 04:23:00,46.935,0.133,342.489,40002
2018-01-01 04:24:00,14.374,0.03,2413,61538
2018-01-01 04:25:00,28.522,0.044,0,59941
2018-01-01 04:26:00,7.049,0.014,0,60233
2018-01-01 04:27:00,31.39,0.11,6764,88874
2018-01-01 04:28:00,8.364,0.012,0,33797
2018-01-01 04:29:00,8.851,0.021,5038,61329
2018-01-01 04:30:00,8.305,0.016,1074,59135
2018-01-01 04:31:00,42.263,0.07,0,55115
2018-01-01 04:32:00,7.439,0.007,0,44744
2018-01-01 04:33:00,17.121,0.031,1206,54463
2018-01-01 04:34:00,28.945,0.088,3412,57403
2018-01-01 04:35:00,5.459,0.008,274.198,46726
2018-01-01 04:36:00,6.191,0.012,685.408,50803
2018-01-01 04:37:00,11.523,0.021,2480,54701
2018-01-01 04:38:00,43.537,0.12,5697,60319
2018-01-01 04:39:00,43.275,0.1,1940,62272
2018-01-01 04:40:00,25.209,0.059,1006,63769
2018-01-01 04:41:00,9.412,0.016,1740,56481
2018-01-01 04:42:00,9.926,0.018,2676,56139
2018-01-01 04:43:00,36.59,0.037,1405,56679
2018-01-01 04:44:00,9.198,0.03,1406,89871
2018-01-01 04:45:00,32.279,0.047,0,56266
2018-01-01 04:46:00,25.455,0.028,0,51686
2018-01-01 04:47:00,9.222,0.017,1543,45498
2018-01-01 04:48:00,27,0.079,2141,45154
2018-01-01 04:49:00,50.286,0.1,0,76021
2018-01-01 04:50:00,16.373,0.021,1544,45166
2018-01-01 04:51:00,39.755,0.098,1472,32253
2018-01-01 04:52:00,4.351,0.008,0,76552
2018-01-01 04:53:00,11.083,0.009,0,53367
2018-01-01 04:54:00,29.103,0.085,1811,66211
2018-01-01 04:55:00,8.115,0.019,0,41390
2018-01-01 04:56:00,12.323,0.026,754.138,60524
2018-01-01 04:57:00,15.072,0.017,4811,50848
2018-01-01 04:58:00,26.211,0.071,1007,87986
2018-01-01 04:59:00,16.054,0.04,823.282,60165
2018-01-01 05:00:00,9.422,0.007,0,54424
2018-01-01 05:01:00,6.057,0.011,1206,35118
2018-01-01 05:02:00,8.455,0.031,2743,64035
2018-01-01 05:03:00,16.323,0.027,205.64,49134
2018-01-01 05:04:00,10.881,0.021,1405,52934
2018-01-01 05:05:00,8.044,0.012,0,72383
2018-01-01 05:06:00,25.385,0.066,2146,49086
2018-01-01 05:07:00,13.107,0.039,0,51025
2018-01-01 05:08:00,8.077,0.014,1671,54933
2018-01-01 05:09:00,20.599,0.058,1739,87042
2018-01-01 05:10:00,7.194,0.015,1003,37914
2018-01-01 05:11:00,17.723,0.019,1344,56259
2018-01-01 05:12:00,7.789,0.015,1345,58159
2018-01-01 05:13:00,39.676,0.098,2415,83974
2018-01-01 05:14:00,10.822,0.024,549.016,60384
2018-01-01 05:15:00,35.549,0.042,68.564,56244
2018-01-01 05:16:00,4.451,0.011,0,61221
2018-01-01 05:17:00,16.85,0.023,0,55546
2018-01-01 05:18:00,12,0.025,686.126,51995
2018-01-01 05:19:00,6.069,0.012,1740,45980
2018-01-01 05:20:00,4.837,0.007,0,37565
2018-01-01 05:21:00,6.314,0.013,410.987,54919
2018-01-01 05:22:00,17.945,0.033,686.643,64775
2018-01-01 05:23:00,17.082,0.035,0,57823
2018-01-01 05:24:00,17.121,0.038,0,60850
2018-01-01 05:25:00,12.537,0.014,1608,32351
2018-01-01 05:26:00,36.804,0.116,548.694,67649
2018-01-01 05:27:00,6.792,0.012,3284,58239
2018-01-01 05:28:00,13.514,0.025,0,82833
2018-01-01 05:29:00,7.27,0.018,2273,38238
2018-01-01 05:30:00,10.737,0.01,0,54969
2018-01-01 05:31:00,27.89,0.068,344.1,63175
2018-01-01 05:32:00,9.211,0.012,1272,55648
2018-01-01 05:33:00,4.235,0.011,0,62978
2018-01-01 05:34:00,9.484,0.02,1545,50922
2018-01-01 05:35:00,28.073,0.051,618.757,53107
2018-01-01 05:36:00,8.65,0.023,1407,56822
2018-01-01 05:37:00,10.359,0.014,2277,48083
2018-01-01 05:38:00,8.361,0.02,0,50272
2018-01-01 05:39:00,18.754,0.043,0,57579
2018-01-01 05:40:00,12.058,0.014,0,58375
2018-01-01 05:41:00,9.301,0.025,274.267,63946
2018-01-01 05:42:00,30.239,0.055,0,59542
2018-01-01 05:43:00,11.875,0.013,342.575,55334
2018-01-01 05:44:00,17.209,0.052,0,89581
2018-01-01 05:45:00,11.472,0.02,2946,58520
2018-01-01 05:46:00,21.48,0.036,68.515,60352
2018-01-01 05:47:00,11.636,0.017,0,34352
2018-01-01 05:48:00,10.685,0.013,1540,76953
2018-01-01 05:49:00,69.672,0.207,1005,56669
2018-01-01 05:50:00,75.908,0.167,2683,55596
2018-01-01 05:51:00,24.25,0.046,2213,35751
2018-01-01 05:52:00,12.519,0.034,0,79424
2018-01-01 05:53:00,6.469,0.009,0,27275
2018-01-01 05:54:00,40.693,0.102,3278,49772
2018-01-01 05:55:00,34.982,0.064,1070,57773
2018-01-01 05:56:00,29.099,0.069,0,61209
2018-01-01 05:57:00,6.53,0.013,137.248,84239
2018-01-01 05:58:00,5.861,0.01,0,34877
2018-01-01 05:59:00,16.93,0.04,1007,60013
2018-01-01 06:00:00,10.733,0.018,1205,56590
2018-01-01 06:01:00,10.035,0.01,0,55359
2018-01-01 06:02:00,14.865,0.037,0,63698
2018-01-01 06:03:00,12.56,0.021,822.352,57621
2018-01-01 06:04:00,10.309,0.021,822.043,57064
2018-01-01 06:05:00,6.432,0.008,0,49045
2018-01-01 06:06:00,28.874,0.073,2547,56298
2018-01-01 06:07:00,16.305,0.032,617.203,55988
2018-01-01 06:08:00,249.347,1.591,0,78157
2018-01-01 06:09:00,14.429,0.047,1607,55242
2018-01-01 06:10:00,8.438,0.019,479.926,54969
2018-01-01 06:11:00,9.254,0.021,0,59262
2018-01-01 06:12:00,7.812,0.011,1140,57334
2018-01-01 06:13:00,12.744,0.028,1004,60732
2018-01-01 06:14:00,7.081,0.018,68.601,59758
2018-01-01 06:15:00,13.015,0.015,1005,53729
2018-01-01 06:16:00,5.886,0.014,0,62540
2018-01-01 06:17:00,22.705,0.04,1408,59619
2018-01-01 06:18:00,13.933,0.021,3753,57038
2018-01-01 06:19:00,13.633,0.039,753.791,63909
2018-01-01 06:20:00,18.237,0.028,0,52620
2018-01-01 06:21:00,34.667,0.061,548.947,47644
2018-01-01 06:22:00,6.75,0.009,0,54064
2018-01-01 06:23:00,9.616,0.016,273.968,53443
2018-01-01 06:24:00,7.302,0.021,411.417,57253
2018-01-01 06:25:00,33.628,0.048,0,47490
2018-01-01 06:26:00,10.444,0.019,686.298,53483
2018-01-01 06:27:00,7.069,0.019,1872,84193
2018-01-01 06:28:00,18.267,0.027,342.089,56792
2018-01-01 06:29:00,32.735,0.08,0,59850
2018-01-01 06:30:00,11.706,0.013,0,53869
2018-01-01 06:31:00,31.438,0.067,890.174,60718
2018-01-01 06:32:00,5.931,0.012,0,60024
2018-01-01 06:33:00,14.839,0.031,23907,54309
2018-01-01 06:34:00,7.34,0.026,4757,66334
2018-01-01 06:35:00,7.083,0.013,754.675,56145
2018-01-01 06:36:00,7.643,0.007,686.931,44744
2018-01-01 06:37:00,13.028,0.024,0,56704
2018-01-01 06:38:00,8.627,0.019,0,34394
2018-01-01 06:39:00,7.664,0.018,3019,58695
2018-01-01 06:40:00,8.303,0.018,549.177,54569
2018-01-01 06:41:00,6.814,0.013,0,71198
2018-01-01 06:42:00,9.709,0.017,479.325,56171
2018-01-01 06:43:00,8.246,0.009,0,54851
2018-01-01 06:44:00,7.835,0.022,1605,63783
2018-01-01 06:45:00,5.679,0.011,686.212,56358
2018-01-01 06:46:00,5.922,0.013,0,59520
2018-01-01 06:47:00,11.579,0.011,343.135,54888
2018-01-01 06:48:00,7.519,0.014,1206,59493
2018-01-01 06:49:00,50.34,0.159,480.751,67002
2018-01-01 06:50:00,32.87,0.038,1408,53973
2018-01-01 06:51:00,28.875,0.077,686.356,40149
2018-01-01 06:52:00,9.385,0.016,823.144,49236
2018-01-01 06:53:00,6.364,0.009,617.901,51224
2018-01-01 06:54:00,9.17,0.029,1736,62427
2018-01-01 06:55:00,26.16,0.044,0,53922
2018-01-01 06:56:00,40.4,0.095,0,51628
2018-01-01 06:57:00,8.71,0.009,0,46559
2018-01-01 06:58:00,11.092,0.022,2213,80865
2018-01-01 06:59:00,11.273,0.035,0,64502
2018-01-01 07:00:00,18.348,0.028,1206,56293
2018-01-01 07:01:00,9.706,0.011,822.009,52713
2018-01-01 07:02:00,10.836,0.02,822.696,60256
2018-01-01 07:03:00,32.406,0.075,0,37662
2018-01-01 07:04:00,11.485,0.027,0,62352
2018-01-01 07:05:00,10.621,0.009,0,55071
2018-01-01 07:06:00,9.733,0.015,0,57493
2018-01-01 07:07:00,23.686,0.061,0,59101
2018-01-01 07:08:00,7.353,0.008,0,67233
2018-01-01 07:09:00,7.084,0.02,1743,61082
2018-01-01 07:10:00,5.664,0.013,0,57160
2018-01-01 07:11:00,5.033,0.01,205.709,49686
2018-01-01 07:12:00,33.253,0.046,411.865,49874
2018-01-01 07:13:00,7.813,0.014,274.244,55840
2018-01-01 07:14:00,44.02,0.144,2076,65087
2018-01-01 07:15:00,14.484,0.044,0,56180
2018-01-01 07:16:00,8.176,0.009,273.831,75277
2018-01-01 07:17:00,24.486,0.061,0,61345
2018-01-01 07:18:00,13.212,0.022,549.062,58579
2018-01-01 07:19:00,14.486,0.034,825.321,38888
2018-01-01 07:20:00,9.333,0.01,0,79097
2018-01-01 07:21:00,55.502,0.187,1674,65573
2018-01-01 07:22:00,14.424,0.024,0,53907
2018-01-01 07:23:00,15.04,0.019,1071,50285
2018-01-01 07:24:00,8.021,0.025,1208,38921
2018-01-01 07:25:00,32.613,0.082,137.277,82715
2018-01-01 07:26:00,36.762,0.052,958.609,31628
2018-01-01 07:27:00,25.231,0.055,2077,48988
2018-01-01 07:28:00,19.689,0.034,0,49413
2018-01-01 07:29:00,31.864,0.078,2279,58986
2018-01-01 07:30:00,17.517,0.017,137.461,55105
2018-01-01 07:31:00,16.411,0.04,0,84225
2018-01-01 07:32:00,6.977,0.01,0,33452
2018-01-01 07:33:00,6.819,0.012,0,82495
2018-01-01 07:34:00,10.942,0.022,2141,58687
2018-01-01 07:35:00,7.547,0.013,0,35633
2018-01-01 07:36:00,10,0.019,3285,59133
2018-01-01 07:37:00,12.475,0.012,753.445,54181
2018-01-01 07:38:00,6.25,0.015,822.318,59091
2018-01-01 07:39:00,7.473,0.021,2076,56263
2018-01-01 07:40:00,15.484,0.024,0,76372
2018-01-01 07:41:00,13.39,0.026,1003,55308
2018-01-01 07:42:00,5.094,0.012,0,33664
2018-01-01 07:43:00,8.293,0.017,2947,67381
2018-01-01 07:44:00,28.735,0.065,2144,58150
2018-01-01 07:45:00,6.63,0.012,0,34528
2018-01-01 07:46:00,6.489,0.01,0,57725
2018-01-01 07:47:00,8,0.009,4551,54944
2018-01-01 07:48:00,6.484,0.01,0,57659
2018-01-01 07:49:00,7.109,0.021,68.584,63695
2018-01-01 07:50:00,22.303,0.037,0,59381
2018-01-01 07:51:00,14.541,0.018,548.878,56348
2018-01-01 07:52:00,8.959,0.026,0,64357
2018-01-01 07:53:00,9.769,0.017,962.027,57711
2018-01-01 07:54:00,20.895,0.074,22048,74924
2018-01-01 07:55:00,11.077,0.012,1679,50842
2018-01-01 07:56:00,49.633,0.163,1675,62566
2018-01-01 07:57:00,10.317,0.078,199766,66878
2018-01-01 07:58:00,10.696,0.025,1071,84119
2018-01-01 07:59:00,8.661,0.032,1606,199590
2018-01-01 08:00:00,32.597,0.084,2011,110752
2018-01-01 08:01:00,19.955,0.03,547.96,159398
2018-01-01 08:02:00,20.889,0.054,0,166293
2018-01-01 08:03:00,102.531,4.827,3635000,1949000
2018-01-01 08:04:00,398.652,6.131,5231,1954000
2018-01-01 08:05:00,41.634,0.049,68.549,57437
2018-01-01 08:06:00,17.398,0.036,1005,74481
2018-01-01 08:07:00,14.243,0.035,820.705,52897
2018-01-01 08:08:00,23.87,0.062,343.365,88926
2018-01-01 08:09:00,10.479,0.025,756.735,69197
2018-01-01 08:10:00,8.571,0.017,205.838,38126
2018-01-01 08:11:00,5.535,0.017,1478,59234
2018-01-01 08:12:00,7.84,0.007,0,49362
2018-01-01 08:13:00,5.679,0.011,0,55004
2018-01-01 08:14:00,6.571,0.019,1745,54307
2018-01-01 08:15:00,14.162,0.035,2886,74024
2018-01-01 08:16:00,9.725,0.008,548.625,52304
2018-01-01 08:17:00,6.744,0.01,0,57359
2018-01-01 08:18:00,35.692,0.093,3217,59383
2018-01-01 08:19:00,11.366,0.028,2612,36832
2018-01-01 08:20:00,8.563,0.01,755.339,55725
2018-01-01 08:21:00,6.568,0.01,618.057,58479
2018-01-01 08:22:00,10.649,0.027,1072,85829
2018-01-01 08:23:00,15.683,0.017,894.06,54334
2018-01-01 08:24:00,12.249,0.043,548.947,68551
2018-01-01 08:25:00,31.425,0.092,0,60003
2018-01-01 08:26:00,73.956,0.112,1274,29170
2018-01-01 08:27:00,5.879,0.006,0,51328
2018-01-01 08:28:00,19.686,0.034,1947,53776
2018-01-01 08:29:00,46.88,0.138,825.564,74306
2018-01-01 08:30:00,5.46,0.006,137.254,45372
2018-01-01 08:31:00,6.728,0.019,411.538,62561
2018-01-01 08:32:00,5.314,0.012,0,36700
2018-01-01 08:33:00,16.663,0.046,0,75740
2018-01-01 08:34:00,10.595,0.023,548.717,79240
